name,player_id,team,pos,gp,toi_min,G,A1,A2,plusMinus,PIM,total_ixG,pm60,FA60,FA60_resid,d_adj_FA60,ozs_pct,blocks60,blocks60_adj,block_val60,o_xG60,d_value60,value60,oGAA,dGAA,GAA,oGAR,dGAR,GAR,oWAR,dWAR,WAR,war60,o_replacement_val60,d_replacement_val60,goals_per_win,Season
Emily Brown,2,BOS,D,27,491.66666666666663,1,2,0,4,12,1.2748709413858132,0.488135593220339,1.30926644116774,-0.16313875278943613,-0.01320493274808121,0.5004314457245085,4.7593220338983055,1.449248467347998,0.05796993869391992,0.155577470813184,0.07645684454123361,0.2320343153544176,-3.768,0.627,-3.141,-1.352,4.642,3.29,-0.268,0.919,0.651,0.079,0.3206,-0.4901,5.049,2024-25
Amanda Pelkey,110,BOS,F,23,212.73333333333332,2,1,1,-4,8,2.7730006802496696,-1.1281729865246004,1.3342987930311212,-0.15955717902212307,-0.00962335898076816,0.4942908388939029,0.5640864932623002,-0.9852116669886918,-0.03940846667954767,0.7821061147680046,-0.025935764106472248,0.7561703506615324,0.591,-0.092,0.499,1.636,1.646,3.282,0.324,0.326,0.65,0.183,0.3206,-0.4901,5.049,2024-25
Mellissa Channell-Watkins,129,MIN,D,27,474.5333333333333,1,6,0,6,2,2.219557063841677,0.7586400674346727,1.5380281439260228,-0.131588060626044,0.018345759415310914,0.5004314457245085,3.161000280977803,-0.3494874181993311,-0.013979496727973245,0.2806408200979923,-0.03966355990940852,0.2409772601885838,-2.648,-0.314,-2.962,-0.316,3.562,3.246,-0.063,0.705,0.642,0.081,0.3206,-0.4901,5.049,2024-25
Savannah Harmon,56,TOR,D,23,527.65,0,2,2,-1,2,2.813538263981941,-0.11371174073723112,1.6288135857748895,-0.10276097136733231,0.047172848674022605,0.5004314457245085,2.2742348147446223,-1.5082174063747913,-0.060328696254991654,0.3199323336281938,-0.1263706843986233,0.19356164922957048,-2.599,-1.111,-3.71,-0.006,3.199,3.193,-0.001,0.634,0.633,0.072,0.3206,-0.4901,5.049,2024-25
Anna Wilgren,203,MTL,D,30,497.68333333333334,3,1,5,7,8,1.5143043657783435,0.8439101168748534,1.4133931795635393,-0.10156424462238633,0.04836957541896858,0.5004314457245085,6.871839523123807,2.5145126091664944,0.10058050436665977,0.18256239632972898,0.03286309878010377,0.21542549510983275,-3.591,0.273,-3.318,-1.145,4.338,3.193,-0.227,0.859,0.632,0.076,0.3206,-0.4901,5.049,2024-25
Mariah Keopple,99,MTL,D,29,496.18333333333334,3,1,0,1,14,1.1437148588026054,0.12092304591716771,1.3282610891964317,-0.11690179307160187,0.03303202696975305,0.5004314457245085,7.2553827550300625,2.89805584107275,0.11592223364291,0.13830148438713444,0.06967739588525573,0.20797888027239017,-3.946,0.576,-3.37,-1.508,4.629,3.121,-0.299,0.917,0.618,0.075,0.3206,-0.4901,5.049,2024-25
Liz Schepers,97,MIN,F,25,270.1,2,5,0,-1,0,3.2180224362592873,-0.22213994816734542,1.477377876041198,0.04835458684901939,0.1982884068903743,0.4629629629629629,3.1099592743428355,1.3602469814650173,0.05440987925860069,0.7148513371919927,-0.2231938903879233,0.49165744680406936,0.448,-1.005,-0.557,1.775,1.201,2.976,0.352,0.238,0.59,0.131,0.3206,-0.4901,5.049,2024-25
Mae Batherson,188,MIN,D,23,364.4166666666667,0,1,2,12,6,1.1560838009457117,1.9757603475874683,1.2065363953633448,-0.3018423249175146,-0.1519085048761597,0.5147587522713617,1.1525268694260233,-2.3579608297511108,-0.09431843319004443,0.19034537769972842,0.11835347363657914,0.3086988513363076,-2.582,0.719,-1.863,-0.791,3.695,2.904,-0.157,0.732,0.575,0.095,0.3206,-0.4901,5.049,2024-25
Kristin O'Neill,30,MTL,F,30,472.93333333333334,1,2,2,-12,24,4.347625013377303,-1.5224133070200168,1.3491825302221632,0.1114930797193796,0.2614268997607345,0.4126984126984127,2.791091062870031,0.19453955521203448,0.007781582208481379,0.5515735145248905,-0.35821607745654693,0.19335743706834352,-0.503,-2.824,-3.327,1.821,1.039,2.86,0.361,0.206,0.567,0.072,0.3206,-0.4901,5.049,2024-25
Lexie Adzija,49,BOS,F,28,286.3833333333333,2,3,1,-5,6,2.960920339934349,-1.0475469941220974,1.2286153024054156,-0.002642477383082653,0.14729134265827226,0.5,1.676075190595356,0.12677703034436394,0.005071081213774558,0.6203406403866413,-0.2011367985078066,0.41920384187883464,0.023,-0.96,-0.937,1.431,1.379,2.81,0.283,0.273,0.556,0.116,0.3206,-0.4901,5.049,2024-25
Amanda Boulier,51,MTL,D,25,419.8833333333333,1,5,0,0,4,1.2466541530465989,0.0,1.3353205354137923,-0.17266788848388526,-0.022734068442530342,0.5004314457245085,4.429801929107292,0.07247501514997945,0.002899000605999178,0.1781429345837239,0.03472669642554166,0.21286963100926556,-3.06,0.243,-2.817,-0.997,3.673,2.676,-0.197,0.727,0.53,0.076,0.3206,-0.4901,5.049,2024-25
Rylind MacKinnon,232,TOR,D,21,246.63333333333333,0,1,1,-1,27,0.6584087976228109,-0.24327611839437766,1.1119884634028194,-0.36766673882497614,-0.21773291878362122,0.5004314457245085,3.4058656575212867,-0.3765865635981268,-0.015063462543925073,0.16017513660238678,0.2897626237531446,0.44993776035553135,-1.871,1.191,-0.68,-0.659,3.206,2.547,-0.131,0.635,0.504,0.123,0.3206,-0.4901,5.049,2024-25
Victoria Bach,125,OTT,F,24,287.95,3,3,0,4,4,4.080715888509632,0.8334780343809689,1.710150496800888,0.20399620019269094,0.35393002023404585,0.5666666666666667,1.4585865601666956,-0.3673445526653306,-0.014693782106613224,0.8502967644055492,-0.5101958104342774,0.3401009539712718,1.127,-2.449,-1.322,2.542,-0.097,2.445,0.503,-0.019,0.484,0.101,0.3206,-0.4901,5.049,2024-25
Danielle Serdachny,224,OTT,F,29,448.5833333333333,1,1,5,-7,16,4.960333650408347,-0.9362808842652796,1.5158163013338153,0.24788193839634776,0.39781575843770267,0.5238095238095238,1.8725617685305591,0.046630655698532864,0.0018652262279413145,0.6634665109221642,-0.5550768355848424,0.1083896753373218,0.359,-4.15,-3.791,2.563,-0.486,2.077,0.508,-0.096,0.412,0.055,0.3206,-0.4901,5.049,2024-25
Victoria Bach,125,TOR,F,6,75.81666666666666,1,0,0,-2,2,4.080715888509632,-1.5827654429544955,6.495113240982402,1.2373647104879257,1.3872985305292806,0.5666666666666667,5.539679050340734,3.518002235520636,0.14072008942082545,3.2294080454241976,-1.8014978533201673,1.4279101921040303,3.303,-2.276,1.027,3.676,-1.657,2.019,0.728,-0.328,0.4,0.317,0.3206,-0.4901,5.049,2024-25
Megan Carter,208,TOR,D,18,317.23333333333335,0,0,1,2,10,0.8206730592354412,0.3782704633813176,1.288027767125821,-0.18381087963526488,-0.033877059593909964,0.5004314457245085,3.971839865503835,0.18938764438442146,0.007575505775376859,0.15521818920077693,0.0550033892068508,0.21022157840762773,-2.433,0.291,-2.142,-0.874,2.882,2.008,-0.173,0.571,0.398,0.075,0.3206,-0.4901,5.049,2024-25
Sydney Bard,180,BOS,D,25,427.59999999999997,1,0,2,-6,12,1.0415177875875752,-0.841908325537886,1.3502671882279516,-0.11534177015438463,0.03459204988697029,0.4942908388939029,3.648269410664172,0.3381958441138643,0.013527833764554572,0.14614374942762984,-0.03490103607720382,0.11124271335042601,-3.344,-0.249,-3.593,-1.243,3.244,2.001,-0.246,0.643,0.397,0.056,0.3206,-0.4901,5.049,2024-25
Loren Gabel,8,BOS,F,19,168.71666666666667,1,0,1,-2,4,1.9330020248642161,-0.7112516052553591,1.3065494329558112,-0.0380055630256011,0.11192825701575382,0.4942908388939029,1.7781290131383978,0.2288308528874058,0.009153234115496232,0.6874253965732666,-0.1475463257065591,0.5398790708667075,0.202,-0.415,-0.213,1.031,0.963,1.994,0.204,0.191,0.395,0.14,0.3206,-0.4901,5.049,2024-25
Emmy Fecteau,204,NY,F,28,222.89999999999998,1,0,0,-8,6,2.0686561116654993,-2.1534320323014806,1.2585070027803602,-0.01563511421657182,0.1342987058247831,0.391304347826087,1.3458950201884254,-0.09165093799650681,-0.0036660375198602725,0.5568387918345894,-0.1916842256745566,0.36515456616003283,-0.218,-0.712,-0.93,0.878,1.109,1.987,0.174,0.22,0.394,0.106,0.3206,-0.4901,5.049,2024-25
Jennifer Gardiner,198,MTL,F,30,525.75,5,8,5,10,2,4.768957909376365,1.1412268188302426,1.3504418827770384,0.1606477155108461,0.310581535552201,0.4403177661018539,1.255349500713267,-1.3412020069447297,-0.05364808027778919,0.5442462664052913,-0.4884622300508706,0.055784036354420696,-0.624,-4.28,-4.904,1.96,0.014,1.974,0.388,0.003,0.391,0.045,0.3206,-0.4901,5.049,2024-25
Emma Greco,118,BOS,D,26,290.8666666666667,0,2,0,1,8,0.8098051687890548,0.206280082512033,1.3162411623102837,-0.18232939114931912,-0.032395571107964205,0.4942908388939029,3.713041485216594,0.40296791866628634,0.016118716746651454,0.16704667703647705,0.06147251629780134,0.2285191933342784,-2.174,0.298,-1.876,-0.744,2.674,1.93,-0.147,0.53,0.383,0.079,0.3206,-0.4901,5.049,2024-25
Natalie Buchbinder,90,MIN,D,17,301.06666666666666,0,1,1,-1,2,1.2560783032451617,-0.19929140832595219,1.505320419375727,-0.09764047136803566,0.05229334867331925,0.5147587522713617,4.185119574844996,0.674631875667862,0.02698527502671448,0.2503256140214007,-0.046225413115932465,0.2041002009054682,-1.832,-0.232,-2.064,-0.353,2.227,1.874,-0.07,0.441,0.371,0.074,0.3206,-0.4901,5.049,2024-25
Natalie Snodgrass,142,OTT,F,20,173.61666666666667,1,1,0,-2,2,2.0986609778853116,-0.6911778823077661,1.405397071464018,0.025346631891549176,0.1752804519329041,0.5126735602673117,1.7279447057694153,-0.09798640706261097,-0.003919456282504439,0.7252740251883577,-0.24931208898857016,0.47596193619978755,0.318,-0.721,-0.403,1.171,0.697,1.868,0.232,0.138,0.37,0.128,0.3206,-0.4901,5.049,2024-25
Mannon McMahon,220,OTT,F,29,418.06666666666666,3,3,0,2,6,4.459785556563885,0.287035560516664,1.6088847921063139,0.2807450392327093,0.43067885927406424,0.45,2.8703556051666403,1.0444244923346142,0.04177697969338457,0.6400585235062185,-0.5611734232903053,0.07888510021591322,0.172,-3.91,-3.738,2.226,-0.495,1.731,0.441,-0.098,0.343,0.049,0.3206,-0.4901,5.049,2024-25
Sophie Shirley,18,BOS,F,26,261.9,0,0,4,1,29,2.6467159323328073,0.22909507445589922,1.3256264102741238,0.11699866121789215,0.26693248125924707,0.5004314457245085,0.9163802978235969,-0.6329178624273951,-0.025316714497095806,0.6063495835813992,-0.3990221882600417,0.20732739532135752,-0.04,-1.742,-1.782,1.247,0.397,1.644,0.247,0.079,0.326,0.075,0.3206,-0.4901,5.049,2024-25
Izzy Daniel,209,TOR,F,29,394.35,2,5,0,-5,8,3.546113521715576,-0.7607455306200075,1.27000119175173,0.1972870563884399,0.3472208764297948,0.5236565614794862,2.1300874857360212,0.10841067091592349,0.004336426836636939,0.53953800254326,-0.4817728001650758,0.05776520237818422,-0.499,-3.166,-3.665,1.439,0.055,1.494,0.285,0.011,0.296,0.045,0.3206,-0.4901,5.049,2024-25
Paetyn Levis,40,NY,F,28,401.98333333333335,5,2,2,-1,10,3.608177932658309,-0.1492599195654878,1.3041827184003438,0.19664069851132782,0.34657451855268273,0.4960107463222189,1.1940793565239023,-0.24346660166102996,-0.009738664066441199,0.5385563480065472,-0.494942990040197,0.043613357966350186,-0.515,-3.316,-3.831,1.46,-0.033,1.427,0.289,-0.007,0.282,0.042,0.3206,-0.4901,5.049,2024-25
Susanna Tapani,78,BOS,F,28,602.5833333333333,10,4,3,-4,8,5.418364536780333,-0.39828516111187945,1.3082576596926239,0.264929851466988,0.4148636715083429,0.5459610027855153,1.5931406444475178,0.04384248419652581,0.0017536993678610325,0.5395135481236123,-0.579055440743819,-0.03954189262020669,-0.762,-5.815,-6.577,2.199,-0.894,1.305,0.436,-0.177,0.259,0.026,0.3206,-0.4901,5.049,2024-25
Ashton Bell,50,OTT,D,26,472.46666666666664,3,0,3,0,0,2.5263029805239943,0.0,1.8149969676783608,0.09812585501027371,0.24805967505162863,0.5126735602673117,4.06377874982362,0.4770722306922782,0.01908288922769113,0.3208230114959214,-0.3282006558445889,-0.0073776443486675,-2.32,-2.584,-4.904,0.002,1.275,1.277,0.0,0.253,0.253,0.032,0.3206,-0.4901,5.049,2024-25
Alexandra Labelle,39,MTL,F,19,307.4,1,1,2,4,2,2.707505331960042,0.7807417046193885,1.4209454481279329,0.1789343924205773,0.3288682124619322,0.3817204301075269,2.7325959661678594,0.1360444585098627,0.005441778340394507,0.5284655820351416,-0.45497371910631057,0.07349186292883103,-0.446,-2.331,-2.777,1.065,0.18,1.245,0.211,0.036,0.247,0.048,0.3206,-0.4901,5.049,2024-25
Katy Knoll,191,MIN,F,20,155.88333333333333,1,0,1,-2,6,2.003569894830861,-0.7698064792045334,1.7074736710098835,0.23835811866279988,0.3882919387041548,0.5,3.4641291564204,1.7144168635425818,0.06857667454170327,0.7711805432899711,-0.47503203964411345,0.29614850364585765,0.405,-1.234,-0.829,1.171,0.039,1.21,0.232,0.008,0.24,0.092,0.3206,-0.4901,5.049,2024-25
Aneta Tejralová,62,OTT,D,29,562.6,1,2,6,3,18,2.1573793000572365,0.3199431212228937,1.6456371705831911,0.07185840860319792,0.22179222864455284,0.5126735602673117,3.945965161749022,0.3592586426176799,0.014370345704707197,0.230079555640658,-0.2961387743976668,-0.06605921875700879,-3.613,-2.777,-6.39,-0.849,1.819,0.97,-0.168,0.36,0.192,0.02,0.3206,-0.4901,5.049,2024-25
Emma Woods,86,TOR,F,29,334.6166666666667,3,0,1,2,14,2.4779812311023797,0.358619315634806,1.1735334017539438,0.21001194899751874,0.35994576903887365,0.4925373134328358,3.227573840713254,1.2058970258931563,0.04823588103572625,0.4443259666269147,-0.45568819561869683,-0.01136222899178213,-0.954,-2.541,-3.495,0.69,0.192,0.882,0.137,0.038,0.175,0.031,0.3206,-0.4901,5.049,2024-25
Kelly Babstock,175,BOS,F,9,71.46666666666667,0,0,0,-1,9,0.699599043633414,-0.8395522388059702,1.1267612615163685,-0.05998586046380816,0.08994795957754675,0.4942908388939029,1.6791044776119404,0.1298063173609484,0.005192252694437936,0.5873499433489482,-0.12073489071412752,0.46661505263482067,-0.033,-0.144,-0.177,0.318,0.44,0.758,0.063,0.087,0.15,0.126,0.3206,-0.4901,5.049,2024-25
Emma Maltais,73,TOR,F,29,561.9666666666667,3,3,2,-4,14,4.446314757066441,-0.42707159380746185,1.2465735484555713,0.23339559649539687,0.3833294165367518,0.4912280701754385,1.1744468829705201,-0.8472299318495776,-0.0338891972739831,0.47472368246750063,-0.5705503804254356,-0.09582669795793497,-1.318,-5.344,-6.662,1.444,-0.754,0.69,0.286,-0.149,0.137,0.015,0.3206,-0.4901,5.049,2024-25
Elle Hartje,206,NY,F,25,414.3,0,3,3,-7,4,3.328313813843089,-1.0137581462708183,1.2738409969065485,0.25545834803254497,0.4053921680738999,0.4960107463222189,1.3034033309196236,-0.13414262726530868,-0.005365705090612348,0.48201503458987527,-0.5729147403940721,-0.09089970580419682,-0.921,-3.956,-4.877,1.115,-0.572,0.543,0.221,-0.113,0.108,0.016,0.3206,-0.4901,5.049,2024-25
Anna Meixner,221,OTT,F,27,312.95,1,1,0,-5,6,3.375249618343855,-0.9586195877935774,1.6227671856353623,0.3659631450284251,0.51589696506978,0.5126735602673117,1.9172391755871547,0.09130806275512848,0.0036523225102051394,0.647116079567443,-0.7186034285874868,-0.07148734902004383,0.165,-3.748,-3.583,1.703,-1.192,0.511,0.337,-0.236,0.101,0.019,0.3206,-0.4901,5.049,2024-25
Rebecca Leslie,72,OTT,F,26,277.1333333333333,1,0,2,-6,2,3.971723709102032,-1.2990137118114025,1.8168153980911754,0.5068603958976154,0.6567942159389704,0.7272727272727273,1.5155159971133028,-0.3104151157187235,-0.01241660462874894,0.8598872596083303,-0.9319285069433074,-0.07204124733497708,1.129,-4.304,-3.175,2.491,-2.041,0.45,0.493,-0.404,0.089,0.019,0.3206,-0.4901,5.049,2024-25
Zoe Boyd,52,OTT,D,23,291.55,0,1,2,2,25,1.3741803410212932,0.41159320871205624,1.7498630956446686,0.07683950557288544,0.22677332561424035,0.5004314457245085,2.057966043560281,-1.5287404755710607,-0.06114961902284243,0.28280164795499085,-0.3786322748827789,-0.09583062692778804,-1.616,-1.84,-3.456,-0.184,0.542,0.358,-0.036,0.107,0.071,0.015,0.3206,-0.4901,5.049,2024-25
Clair DeGeorge,116,MTL,F,26,222.21666666666667,0,1,1,4,6,1.3093771522923385,1.0800270006750168,1.1694141277830288,0.14740542678975999,0.2973392468311149,0.3392857142857143,2.1600540013500336,-0.43649750630796313,-0.017459900252318524,0.3535406696356723,-0.43373484581587934,-0.08019417618020702,-0.97,-1.606,-2.576,0.122,0.209,0.331,0.024,0.041,0.065,0.018,0.3206,-0.4901,5.049,2024-25
Chloe Aurard,33,NY,F,25,191.81666666666666,2,0,2,-2,2,1.545451445128539,-0.6255973585889304,1.2894454755289189,0.274671640433765,0.42460546047511993,0.5004314457245085,2.5023894343557216,1.0648434761707892,0.04259373904683157,0.48341517094992964,-0.5518539056183362,-0.06843873466840661,-0.422,-1.764,-2.186,0.521,-0.197,0.324,0.103,-0.039,0.064,0.02,0.3206,-0.4901,5.049,2024-25
Alexa Vasko,101,OTT,F,23,206.55,2,2,0,6,8,2.1882232982586163,1.7429193899782134,1.7322515605901065,0.4246399170172448,0.5745737370585997,0.4603174603174603,4.066811909949164,2.2408807971171383,0.08963523188468553,0.6356494693561703,-0.714767999997354,-0.07911853064118368,0.07,-2.461,-2.391,1.085,-0.773,0.312,0.215,-0.153,0.062,0.018,0.3206,-0.4901,5.049,2024-25
Dominika Lásková,82,MTL,D,5,50.75,0,0,0,-1,2,0.06329599834502547,-1.1822660098522169,1.1889150257233139,-0.1561646449416052,-0.006230824900250287,0.5004314457245085,4.729064039408867,0.371737125451555,0.014869485018062201,0.07483270740298578,0.0235926398784126,0.09842534728139839,-0.457,0.02,-0.437,-0.208,0.434,0.226,-0.041,0.086,0.045,0.053,0.3206,-0.4901,5.049,2024-25
Brooke Bryant,91,MIN,F,20,155.76666666666665,1,1,2,-1,6,1.104215661800559,-0.38519152578643273,1.1222958852421268,0.21796039350620955,0.36789421354756446,0.5147587522713617,0.7703830515728655,-0.9793292413049528,-0.039173169652198116,0.4253345155662329,-0.5542250686187883,-0.12889055305255537,-0.494,-1.439,-1.933,0.272,-0.167,0.105,0.054,-0.033,0.021,0.008,0.3206,-0.4901,5.049,2024-25
Elizabeth Giguère,37,NY,F,27,282.46666666666664,2,0,2,-1,4,2.1715773197133794,-0.2124144441822044,1.2513134397736383,0.2656364846817102,0.4155703047230651,0.4960107463222189,0.6372433325466133,-0.8003026256383191,-0.03201210502553276,0.46127438936559867,-0.6138105316378238,-0.15253614227222517,-0.726,-2.89,-3.616,0.662,-0.582,0.08,0.131,-0.115,0.016,0.003,0.3206,-0.4901,5.049,2024-25
Taylor Girard,9,NY,F,16,151.35,1,0,2,-1,10,1.4945508441859419,-0.39643211100099107,1.611050873333173,0.41620169161772114,0.566135511659076,0.4942908388939029,2.7750247770069376,1.3374788188220053,0.05349915275288021,0.5924879461589463,-0.7390905635698263,-0.14660261741088,-0.058,-1.864,-1.922,0.686,-0.628,0.058,0.136,-0.124,0.012,0.005,0.3206,-0.4901,5.049,2024-25
Laura Kluge,212,TOR,F,12,50.449999999999996,0,0,2,0,2,0.3723606605421252,0.0,1.2807176096466972,0.30074338096932707,0.450677201010682,0.4782608695652174,2.3785926660059467,0.3569158511858489,0.014276634047433956,0.44284716813731445,-0.6166714473675208,-0.17382427923020632,-0.145,-0.519,-0.664,0.103,-0.106,-0.003,0.02,-0.021,-0.001,-0.001,0.3206,-0.4901,5.049,2024-25
Lauren Bernard,207,TOR,D,12,114.53333333333333,0,1,0,-2,2,0.2793404024477845,-1.0477299185098952,1.6107621055472012,0.15292866189375887,0.3028624819351138,0.5004314457245085,5.238649592549476,1.4561973714300622,0.05824789485720249,0.1463366485465693,-0.3657595798519568,-0.21942293130538748,-0.895,-0.698,-1.593,-0.333,0.237,-0.096,-0.066,0.047,-0.019,-0.01,0.3206,-0.4901,5.049,2024-25
Anna Kjellbin,200,MTL,D,18,197.01666666666668,0,0,1,-5,4,0.816657630954737,-1.522713814398105,1.7427172735755672,0.12345688626167717,0.2733907063030321,0.5004314457245085,2.4363421030369676,-1.920984810920345,-0.0768393924368138,0.2487071712576815,-0.4595863812610587,-0.21087921000337723,-1.204,-1.509,-2.713,-0.236,0.1,-0.136,-0.047,0.02,-0.027,-0.008,0.3206,-0.4901,5.049,2024-25
Taylor House,217,OTT,F,11,93.98333333333333,1,1,0,-3,2,0.7005419459089471,-1.9152331973754213,1.746901534190566,0.44832587463619156,0.5982596946775465,0.2413793103448276,1.2768221315836141,-0.5491089812484121,-0.021964359249936484,0.44723373031959734,-0.8595279317985015,-0.41229420147890417,-0.263,-1.346,-1.609,0.198,-0.579,-0.381,0.039,-0.115,-0.076,-0.049,0.3206,-0.4901,5.049,2024-25
Kateřina Mrázová,88,OTT,F,13,215.46666666666667,3,3,1,-4,4,2.725412088971053,-1.1138613861386137,2.023159174364468,0.6107370670039443,0.7606708870452992,0.5284090909090909,1.9492574257425743,0.12332631291054807,0.004933052516421923,0.7589328218050582,-1.0600061893469968,-0.3010733675419386,0.515,-3.807,-3.292,1.574,-2.047,-0.473,0.312,-0.405,-0.093,-0.026,0.3206,-0.4901,5.049,2024-25
Theresa Schafzahl,17,BOS,F,28,357.8833333333333,3,1,0,0,6,2.662863732674117,0.0,1.3141099583818645,0.3495692656550342,0.4995030856963891,0.4942908388939029,1.5088716062031389,-0.040426554047853114,-0.0016170621619141245,0.4464354974911201,-0.7009213821368588,-0.25448588464573874,-1.008,-4.181,-5.189,0.751,-1.258,-0.507,0.149,-0.249,-0.1,-0.017,0.3206,-0.4901,5.049,2024-25
Jocelyne Larocque,71,OTT,D,24,519.2833333333333,0,1,4,-2,12,3.027719093977739,-0.23108771704592868,2.0029430449778465,0.24032427917594879,0.3902580992173037,0.5126735602673117,2.65750874602818,-0.9291977731031619,-0.037167910924126475,0.3498343466418417,-0.5835292498283516,-0.23369490318650993,-2.299,-5.05,-7.349,0.253,-0.809,-0.556,0.05,-0.16,-0.11,-0.013,0.3206,-0.4901,5.049,2024-25
Jillian Dempsey,27,BOS,F,7,52.43333333333333,0,0,1,0,0,0.2748136872417744,0.0,1.6152357730991385,0.8662986838090458,1.0162325038504008,0.5,4.577240940877305,3.027942780626313,0.12111771122505252,0.3144721150891252,-1.3016077941655084,-0.9871356790763832,-0.263,-1.137,-1.4,-0.005,-0.709,-0.714,-0.001,-0.14,-0.141,-0.161,0.3206,-0.4901,5.049,2024-25
Dara Greig,199,MTL,F,29,230.5333333333333,0,2,1,-2,16,1.4884481364857314,-0.520532099479468,1.3172758548090784,0.3748226284886085,0.5247564485299634,0.4403177661018539,1.5615962984384038,-1.0349552092195928,-0.04139820836878371,0.3873925167256097,-0.7760572363107324,-0.3886647195851227,-0.876,-2.982,-3.858,0.257,-1.099,-0.842,0.051,-0.218,-0.167,-0.043,0.3206,-0.4901,5.049,2024-25
Hannah Brandt,1,BOS,F,28,439.05,3,3,3,5,14,2.6785725845585215,0.683293474547318,1.3007962007165068,0.3371077709068703,0.4870415909482252,0.3986013986013986,1.9132217287324904,0.3639235684814984,0.014556942739259938,0.3660502336260364,-0.6673012845882553,-0.30125105096221894,-1.825,-4.883,-6.708,0.333,-1.297,-0.964,0.066,-0.257,-0.191,-0.026,0.3206,-0.4901,5.049,2024-25
Noemi Neubauerová,214,TOR,F,19,87.48333333333333,0,0,0,-5,4,0.3621987726633409,-3.429224614212231,1.1736139875014537,0.821241892754422,0.971175712795777,0.7222222222222222,4.115069537054676,2.0933927222345785,0.08373570888938314,0.24841218929091774,-1.2759102890247045,-1.0274980997337868,-0.535,-1.86,-2.395,-0.105,-1.146,-1.251,-0.021,-0.227,-0.248,-0.17,0.3206,-0.4901,5.049,2024-25
Stephanie Markowski,219,OTT,D,26,325.5833333333333,1,1,4,1,10,1.071623268112519,0.18428461735346816,1.8217320166861037,0.29935332388505853,0.44928714392641345,0.5126735602673117,3.685692347069363,0.09898582793802102,0.003959433117520841,0.19748368391118856,-0.6250425683794579,-0.4275588844682694,-2.268,-3.392,-5.66,-0.668,-0.732,-1.4,-0.132,-0.145,-0.277,-0.051,0.3206,-0.4901,5.049,2024-25
Jill Saulnier,149,BOS,F,17,231.81666666666666,2,3,0,-1,8,1.7185136599832214,-0.2588252210798763,1.5852393600324353,0.6232860574325803,0.7732198774739352,0.4942908388939029,4.141203537278021,2.5919053770270293,0.10367621508108117,0.44479467797394473,-0.9788316133824281,-0.5340369354084833,-0.659,-3.782,-4.441,0.48,-1.888,-1.408,0.095,-0.374,-0.279,-0.072,0.3206,-0.4901,5.049,2024-25
Claire Butorac,102,MIN,F,25,265.66666666666663,2,0,3,1,8,1.544780010534317,0.2258469259723965,1.2432435812522804,0.45946235000683044,0.6093961700481854,0.5147587522713617,1.3550815558343792,-0.39463073704343904,-0.01578522948173756,0.3488838166827818,-0.868939867549197,-0.5200560508664153,-1.18,-3.847,-5.027,0.125,-1.677,-1.552,0.025,-0.332,-0.307,-0.069,0.3206,-0.4901,5.049,2024-25
Kaitlin Willoughby,128,TOR,F,20,90.73333333333333,0,0,0,-4,0,1.3212964530851583,-2.645113886847906,2.9550554271679403,1.3553341373556322,1.5052679573969872,0.5236565614794862,2.645113886847906,0.6234370720278083,0.024937482881112333,0.8737448991746087,-2.0824376574746695,-1.2086927583000606,0.391,-3.149,-2.758,0.836,-2.408,-1.572,0.166,-0.477,-0.311,-0.206,0.3206,-0.4901,5.049,2024-25
Kaitlin Willoughby,128,MTL,F,7,76.63333333333334,0,1,0,0,0,1.3212964530851583,0.0,3.498765059917849,1.6455384062438356,1.7954722262851905,0.5236565614794862,3.1317964332318398,0.5352449255738431,0.021409797022953723,1.0345078797534948,-2.492251319776313,-1.4577434400228182,0.535,-3.183,-2.648,0.912,-2.557,-1.645,0.181,-0.506,-0.325,-0.254,0.3206,-0.4901,5.049,2024-25
Anna Kjellbin,200,TOR,D,7,79.68333333333334,0,2,0,-1,0,0.816657630954737,-0.7529805480025099,4.308860257464292,2.112111387948565,2.26204520798992,0.5004314457245085,6.023844384020079,2.2413921629006657,0.08965568651602662,0.6149273104867294,-3.0772076046698613,-2.462280294183132,-0.001,-4.087,-4.088,0.391,-3.436,-3.045,0.077,-0.681,-0.604,-0.455,0.3206,-0.4901,5.049,2024-25
Klara Hymlarova,190,MIN,F,24,295.28333333333336,0,0,1,0,2,1.0753818183202535,0.0,1.497686163692979,0.8452435269969056,0.9951773470382606,0.4583333333333333,1.6255573742732967,-0.12415491860452149,-0.00496619674418086,0.21851185561623934,-1.3982144825977454,-1.179702626981506,-1.953,-6.881,-8.834,-0.502,-4.469,-4.971,-0.099,-0.885,-0.984,-0.2,0.3206,-0.4901,5.049,2024-25
Savannah Harmon,56,OTT,D,5,106.69999999999999,0,0,0,-1,0,2.813538263981941,-0.5623242736644799,8.054765590760267,4.3328599221238235,4.482793742165178,0.5004314457245085,11.246485473289598,7.659778954158255,0.3063911581663302,1.5821208607208668,-5.9695200808649185,-4.387399220144052,1.719,-10.616,-8.897,2.243,-9.744,-7.501,0.444,-1.93,-1.486,-0.836,0.3206,-0.4901,5.049,2024-25
