Season,name,player_id,team,pos,gp,toi_min,ixG,xGA,ixG60,xGA60,xGA60_resid,d_adj_xGA60,blocks60,blocks60_adj,block_val60,d_value60,value60,oGAR,dGAR,GAR,oWAR,dWAR,WAR,war60
2024-25,Alina Müller,15,BOS,C,26,461.53333333333336,4.526000000000001,4.249764966314804,0.5883865376281959,0.5524755842385272,0.008380151078875894,0.00838015107887589,1.170013000144446,-0.32599594315826924,-0.01303983772633077,-0.01605669211472609,0.5723298455134699,2.245,0.029,2.274,0.459,0.006,0.465,0.06
2024-25,Susanna Tapani,78,BOS,C,30,647.8999999999997,5.243,5.843938425336618,0.4855378916499462,0.5411889265630455,-0.003171293812210832,-0.003171293812210835,1.4817101404537742,-0.014298802848940972,-0.0005719521139576389,0.0005697136584382616,0.4861076053083845,2.041,0.22,2.261,0.417,0.045,0.462,0.043
2024-25,Paetyn Levis,40,NY,RW,30,428.2499999999999,4.245,3.827776187325386,0.5947460595446586,0.5362908843888459,-0.0011730658625310267,-0.0011730658625310297,1.1208406304728549,-0.33308865716679537,-0.013323546286671815,-0.012901242576160644,0.581844816968498,2.128,0.049,2.177,0.435,0.01,0.445,0.062
2024-25,Maureen Murphy,98,MTL,RW,32,440.8333333333333,4.066999999999999,3.564371044097122,0.5535425330812853,0.4851317867202132,-0.008145613012975448,-0.008145613012975452,2.3137996219281662,0.12747058148359192,0.0050988232593436765,0.008031243944014839,0.5615737770253002,1.888,0.205,2.093,0.386,0.042,0.428,0.058
2024-25,Élizabeth Giguère,37,NY,LW,29,283.05,3.375999999999999,2.5514093607866837,0.7156332803391624,0.5408392921646388,0.0036865700319401104,0.0036865700319401074,0.6359300476947536,-0.8179992399448967,-0.03271996959779587,-0.034047134809294305,0.6815861455298681,1.977,-0.067,1.91,0.404,-0.014,0.39,0.083
2024-25,Ronja Savolainen,223,OTT,RD,36,670.0999999999999,4.83,5.79161074010196,0.43247276525891665,0.5185743089182474,0.003543233597188512,0.003543233597188509,3.1338606178182364,0.41402291299243676,0.01656091651969747,0.015285352424709608,0.4477581176836263,1.518,0.392,1.91,0.31,0.08,0.39,0.035
2024-25,Claire Dalton,26,MTL,RW,33,422.08333333333326,3.8860000000000006,3.5516644043088808,0.5524027640671275,0.5048762825473632,0.011595948441428862,0.011595948441428859,2.1322803553800593,-0.05404868506451499,-0.0021619474025805995,-0.006336488841494988,0.5460662752256326,1.8,0.095,1.895,0.368,0.019,0.387,0.055
2024-25,Mannon McMahon,220,OTT,RW,38,595.5833333333334,4.218,4.8879119633155765,0.4249279417937596,0.49241592466590384,-0.022634575050863623,-0.022634575050863626,2.014831397789282,0.825040626699643,0.03300162506798572,0.041150072086296625,0.4660780138800562,1.274,0.605,1.879,0.26,0.124,0.384,0.039
2024-25,Maggie Connors,66,TOR,LW,34,264.76666666666665,3.0430000000000006,2.152335042929533,0.689588316756893,0.4877506077392874,0.00887503382951699,0.008875033829516987,2.0395316630995843,0.27305499695335766,0.010922199878134307,0.007727187699508192,0.6973155044564012,1.734,0.122,1.856,0.354,0.025,0.379,0.086
2024-25,Noora Tulus,231,NY,RW,30,314.26666666666677,3.3760000000000012,2.80631113083392,0.644548154433602,0.5357827784791106,-0.0015529546439656053,-0.0015529546439656083,0.954603309291472,-0.49932597834817827,-0.01997303913392713,-0.01941397546209951,0.6251341789715025,1.823,0.002,1.825,0.373,0.0,0.373,0.071
2024-25,Hannah Bilka,181,BOS,LW,16,327.8833333333333,3.4530000000000003,2.8966573937167848,0.6318710923600874,0.5300648918507815,-0.01391858889510901,-0.013918588895109014,0.7319676714278454,-0.7640412718748699,-0.030561650874994798,-0.025550958872755554,0.6063201334873318,1.832,-0.031,1.801,0.374,-0.006,0.368,0.067
2024-25,Lexie Adzija,49,BOS,C,29,295.0166666666667,3.068999999999999,2.625466786759773,0.6241681260945706,0.533963077359199,-0.010040234926231531,-0.010040234926231534,1.6270267216541436,0.13101777835142842,0.005240711134057136,0.008855195707500488,0.6330233218020711,1.611,0.141,1.752,0.329,0.029,0.358,0.073
2024-25,Kristin O'Neill,30,MTL,C,34,552.5833333333334,4.221000000000001,4.554957947580445,0.4583200120645454,0.4945814691989021,0.0010589159591885017,0.0010589159591884987,2.3887799728547727,0.2024509324101984,0.008098037296407937,0.007716827551100078,0.4660368396156455,1.49,0.254,1.744,0.305,0.052,0.357,0.039
2024-25,Liz Schepers,97,MIN,C,35,381.29999999999995,3.197000000000001,2.767621122904735,0.5030684500393393,0.43550293043347527,0.010354852539263062,0.010354852539263059,2.2029897718332023,1.0892843789718225,0.0435713751588729,0.0398436282447382,0.5429120782840775,1.312,0.379,1.691,0.268,0.077,0.345,0.054
2024-25,Dominique Petrie,195,MIN,C,25,377.6666666666667,3.043,2.599057818538573,0.483442188879082,0.41291298087991446,-0.012285625467987435,-0.012285625467987438,2.5419240953221536,1.4282187024607738,0.05712874809843095,0.061551573266906426,0.5449937621459885,1.176,0.512,1.688,0.24,0.105,0.345,0.055
2024-25,Jamie Lee Rattray,16,BOS,LW,30,450.45,3.9650000000000003,4.087894721983198,0.5281385281385281,0.5445081214762835,0.00025757783825129665,0.00025757783825129356,0.7992007992007992,-0.696808144101916,-0.027872325764076642,-0.027965053785847106,0.500173474352681,1.739,-0.061,1.678,0.355,-0.012,0.343,0.046
2024-25,Gabby Rosenthal,227,NY,C,29,375.40000000000003,3.1210000000000004,3.320488830136155,0.4988279168886522,0.5307121198938979,-0.006998774764751699,-0.006998774764751702,2.237613212573255,0.7836839249336048,0.03134735699734419,0.0338669159126548,0.532694832801307,1.266,0.336,1.602,0.259,0.069,0.328,0.052
2024-25,Anna Meixner,221,OTT,LW,36,442.5,3.5549999999999997,3.7019716050973486,0.4820338983050847,0.5019622515386236,-0.012941227018309619,-0.012941227018309623,1.3559322033898304,0.1661414323001914,0.006645657292007656,0.01130449901859912,0.49333839732368384,1.368,0.23,1.598,0.28,0.047,0.327,0.044
2024-25,Elle Hartje,206,NY,LW,27,434.84999999999997,3.6329999999999996,3.8592621771099545,0.5012763021731632,0.5324956436164132,-0.00520894759394059,-0.005208947593940593,1.2418075198344256,-0.21212176780522463,-0.008484870712208985,-0.006609649578390372,0.4946666525947728,1.484,0.096,1.58,0.303,0.02,0.323,0.045
2024-25,Emma Woods,86,TOR,RW,34,363.73333333333335,2.8130000000000006,2.836357990671919,0.46402126099706753,0.4678743019803385,-0.011582001719880549,-0.011582001719880552,2.969208211143695,1.2027315449974685,0.04810926179989874,0.05227878241905574,0.5163000434161232,1.015,0.437,1.452,0.207,0.089,0.296,0.049
2024-25,Kateřina Mrázová,88,OTT,C,20,357.83333333333337,3.045,3.206608735989883,0.5105728924080111,0.5376707708227096,0.022840766843033114,0.02284076684303311,1.1737307871448532,-0.016059983944785805,-0.0006423993577914322,-0.008865075421283352,0.5017078169867277,1.276,0.065,1.341,0.261,0.013,0.274,0.046
2024-25,Chloé Aurard-Bushee,33,NY,RW,27,198.5,2.098,1.7909900351106651,0.6341561712846348,0.5413571894541054,0.003994701829242046,0.003994701829242043,2.4181360201511333,0.964206732511483,0.03856826930045932,0.03713017664193218,0.6712863479265669,1.117,0.188,1.305,0.228,0.038,0.266,0.08
2024-25,Victoria Bach,125,OTT,LW,32,363.50000000000017,2.9410000000000007,3.029568638721743,0.48544704264099026,0.5000663502704387,-0.014828341034347868,-0.014828341034347872,1.1554332874828055,-0.03435748360683355,-0.001374299344273342,0.003963903428091891,0.48941094606908214,1.144,0.144,1.288,0.234,0.029,0.263,0.043
2024-25,Alexa Vasko,101,OTT,LW,32,306.1,2.3529999999999998,2.584321272810883,0.46122182293368175,0.5065641175062168,-0.008392942422023196,-0.0083929424220232,2.744201241424371,1.554410470334732,0.06217641881338928,0.06519787808531763,0.5264197010189994,0.84,0.434,1.274,0.172,0.089,0.261,0.051
2024-25,Emma Maltais,73,TOR,LW,34,634.3166666666667,4.477000000000002,5.062643555810395,0.4234793347171498,0.47887534619715233,-0.0006853340232709747,-0.0006853340232709777,1.0404897658898027,-0.725986900256424,-0.02903947601025696,-0.028792755761879407,0.39468657895527043,1.342,-0.095,1.247,0.274,-0.019,0.255,0.024
2024-25,Loren Gabel,8,BOS,LW,20,176.14999999999995,2.0469999999999997,1.638437960096948,0.6972466647743402,0.558082756774436,0.014267587586014194,0.01426758758601419,1.7030939540164638,0.20708501071374857,0.008283400428549944,0.003147068897584835,0.700393733671925,1.176,0.067,1.243,0.24,0.014,0.254,0.087
2024-25,Amanda Pelkey,110,BOS,RW,25,231.4333333333333,2.4549999999999996,2.108962106273579,0.6364683854241683,0.5467567033404065,0.002785058476439159,0.002785058476439156,0.5185078496327237,-0.9775010936699917,-0.03910004374679967,-0.04010266479831777,0.5963657206258505,1.311,-0.078,1.233,0.268,-0.016,0.252,0.065
2024-25,Alexandra Labelle,39,MTL,C,23,364.15,2.9160000000000004,3.1206552894706667,0.48046134834546217,0.5141818409123713,0.02071629126981578,0.020716291269815775,2.3067417273101745,0.12041268686560014,0.004816507474624005,-0.0026413573825096737,0.47781999096295247,1.116,0.104,1.22,0.228,0.021,0.249,0.041
2024-25,Emmy Fecteau,204,NY,LW,30,226.16666666666669,2.275,2.036547659898003,0.6035372144436256,0.5402779348292417,0.0028366176947668895,0.0028366176947668864,1.3264554163596167,-0.1274738712800335,-0.0050989548512013405,-0.00612013722131742,0.5974170772223082,1.157,0.052,1.209,0.237,0.011,0.248,0.066
2024-25,Theresa Schafzahl,17,BOS,RW,30,385.4333333333334,2.993000000000001,3.4960740643519075,0.46591714952866914,0.5442301579030903,-0.00018057671690875632,-0.00018057671690875938,1.4010204964109656,-0.09498844689174962,-0.003799537875669985,-0.0037345302575828316,0.4621826192710863,1.088,0.103,1.191,0.222,0.021,0.243,0.038
2024-25,Izzy Daniel,209,TOR,RW,34,441.7,3.146,3.617469977547734,0.4273488793298619,0.49139279749346626,0.01184207954268596,0.011842079542685957,1.9017432646592711,0.13526659851304448,0.00541066394052178,0.0011475153051548354,0.4284963946350167,0.963,0.154,1.117,0.197,0.031,0.228,0.031
2024-25,Katy Knoll,191,MIN,C,29,250.06666666666666,2.097,1.7919394132385191,0.5031458277792589,0.42995080562907684,0.00480292694639646,0.004802926946396457,2.159424153559051,1.045718760697671,0.04182875042790684,0.040099696727204114,0.543245524506463,0.861,0.25,1.111,0.176,0.051,0.227,0.054
2024-25,Hannah Brandt,1,BOS,C,30,467.58333333333326,3.1470000000000002,4.2358696807166725,0.4038210657636786,0.5435441401026563,-0.0010264629236179795,-0.0010264629236179826,1.7964712172518271,0.3004622739491119,0.012018490957964477,0.01238801761046695,0.4162090833741455,0.836,0.251,1.087,0.171,0.051,0.222,0.028
2024-25,Natalie Snodgrass,142,OTT,LW,21,188.83333333333337,1.9689999999999999,1.834096342804653,0.6256310679611649,0.5827667108646735,0.06823292793533305,0.06823292793533305,1.5887025595763455,0.3989117884867065,0.01595647153946826,-0.008607382517251634,0.6170236854439132,1.036,0.035,1.071,0.212,0.007,0.219,0.07
2024-25,Hayley Scamurra,61,OTT,RW,6,102.05000000000001,1.1760000000000002,1.1123976412367564,0.6914257716805488,0.6540309502616891,0.13966655795712274,0.13966655795712274,6.467417932386084,5.2776271612964445,0.21110508645185777,0.1608251255872936,0.8522508972678423,0.672,0.307,0.979,0.137,0.063,0.2,0.118
2024-25,Taylor Girard,9,NY,RW,17,157.45,1.534,1.3895854978339792,0.5845665290568435,0.5295340099716657,-0.00795614781514737,-0.007956147815147373,2.667513496348047,1.2135842087083968,0.04854336834833587,0.05140758156178892,0.6359741106186324,0.756,0.187,0.943,0.155,0.038,0.193,0.074
2024-25,Sophie Shirley,18,BOS,RW,28,286.4,2.3530000000000006,2.5446361847132213,0.4929469273743019,0.5330941727751163,-0.011246972794428114,-0.011246972794428118,0.8379888268156425,-0.6580201164870727,-0.02632080465948291,-0.02227189445348879,0.47067503292081314,0.937,-0.012,0.925,0.192,-0.002,0.19,0.04
2024-25,Ella Shelton,44,NY,LD,24,588.7833333333334,3.320000000000001,5.250039399553162,0.3383247940668611,0.5350055718966055,-0.0031185433210865823,-0.0031185433210865854,3.5666770458855828,0.5827008245097719,0.023308032980390875,0.024430708575982046,0.3627555026428432,0.41,0.434,0.844,0.084,0.089,0.173,0.018
2024-25,Micah Zandee-Hart,47,NY,LD,30,705.3166666666664,3.9339999999999997,6.277219565038842,0.33465819135612856,0.5339915979616683,-0.004141957045077645,-0.004141957045077648,3.232590562158842,0.24861434078303135,0.009944573631321254,0.011435678167549207,0.34609386952367777,0.448,0.367,0.815,0.092,0.075,0.167,0.014
2024-25,Klára Hymlárová,190,MIN,RW,37,432.95,2.762,3.0665640149477866,0.3827693729068022,0.4249771125923714,-0.0004806792253524289,-0.000480679225352432,1.108673056934981,-0.005032335926398734,-0.0002012934370559494,-2.8248915929073883e-05,0.3827411239908731,0.622,0.143,0.765,0.127,0.029,0.156,0.022
2024-25,Victoria Bach,125,TOR,C,6,60.08333333333333,0.8439999999999999,0.5604123594098604,0.8428294036061026,0.5596350884536748,0.08115403875292193,0.08115403875292193,6.990291262135923,5.223814595989696,0.20895258383958784,0.17973712988853596,1.0225665334946386,0.547,0.2,0.747,0.112,0.041,0.153,0.153
2024-25,Jill Saulnier,149,BOS,LW,19,258.1333333333334,1.5859999999999999,2.4306178984627014,0.36864669421487595,0.5649680032583757,0.02030684265777004,0.020306842657770035,3.719008264462809,2.222999321160094,0.08891997284640375,0.08160950948960655,0.4502562037044825,0.31,0.436,0.746,0.063,0.089,0.152,0.035
2024-25,Allyson Simpson,230,NY,RD,30,611.2333333333333,3.169,5.4460714338768925,0.3110759666248568,0.5345982756709607,-0.0035959925475632162,-0.0035959925475632193,3.8283252440421007,0.8443490226662899,0.03377396090665159,0.03506851822377435,0.34614448484863114,0.148,0.559,0.707,0.03,0.114,0.144,0.014
2024-25,Savannah Harmon,56,OTT,RD,6,131.28333333333333,0.8180000000000001,1.428882053027235,0.3738479116414879,0.6530373734795032,0.13785536654814484,0.13785536654814484,9.140535736955695,6.420698032129894,0.25682792128519577,0.20719998932786363,0.5810479009693515,0.169,0.497,0.666,0.035,0.102,0.137,0.063
2024-25,Megan Keller,12,BOS,LD,30,713.1166666666668,3.5510000000000006,6.481121914037124,0.29877299179657374,0.5453067261208695,0.0004656733794253659,0.0004656733794253628,3.617921331245471,0.5918654542065951,0.023674618168263804,0.023506975751670673,0.3222799675482444,0.026,0.515,0.541,0.005,0.105,0.11,0.009
2024-25,Jocelyne Larocque,71,TOR,LD,6,134.7,0.588,1.305243158906419,0.2619153674832962,0.5814000707823694,0.10142343882413707,0.10142343882413707,10.24498886414254,6.948465264260152,0.2779386105704061,0.24142617259371674,0.5033415400770129,-0.078,0.586,0.508,-0.016,0.12,0.104,0.046
2024-25,Kelly Babstock,175,BOS,RW,9,71.46666666666667,0.8190000000000001,0.6234490581510708,0.6875932835820896,0.523418052552205,-0.02042196958301791,-0.020421969583017913,1.6791044776119404,0.18309553430922515,0.007323821372369006,0.014675730422255454,0.702269014004345,0.466,0.041,0.507,0.095,0.008,0.103,0.086
2024-25,Kali Flanagan,68,TOR,RD,34,756.15,4.728,6.048748600406019,0.37516365800436424,0.47996418174219546,0.00027911122586532847,0.0002791112258653254,1.6663360444356279,-1.6301875554467593,-0.06520750221787038,-0.0653079822591819,0.30985567574518236,0.991,-0.573,0.418,0.203,-0.117,0.086,0.007
2024-25,Clair DeGeorge,116,MTL,C,27,223.03333333333327,1.3820000000000001,1.8802405396421615,0.37178299207891213,0.505818707421296,0.012073361782607985,0.012073361782607981,2.1521446719473927,-0.03418436849718165,-0.001367374739887266,-0.005713784981626139,0.366069207097286,0.28,0.052,0.332,0.057,0.011,0.068,0.018
2024-25,Laura Kluge,212,TOR,C,16,60.5,0.563,0.4547354933264043,0.5583471074380165,0.4509773487534588,-0.028236109958368612,-0.028236109958368616,1.9834710743801653,0.2169944082339387,0.008679776329357548,0.018844775914370247,0.5771918833523868,0.264,0.039,0.303,0.054,0.008,0.062,0.061
2024-25,Maggie Flaherty,79,MIN,RD,28,408.48333333333335,2.0420000000000003,2.912485331289048,0.29993879799257417,0.4277998772957107,0.0021288354435318874,0.0021288354435318843,2.937696356440491,0.29394402984295087,0.011757761193718035,0.010991380434046556,0.31093017842662074,0.023,0.21,0.233,0.005,0.043,0.048,0.007
2024-25,Jaime Bourbonnais,87,NY,RD,30,673.2833333333333,3.729999999999999,6.0108858759917725,0.33240092086045986,0.5356632708758171,-0.002476095547926334,-0.002476095547926337,2.049657152758868,-0.9343190686169428,-0.03737276274467771,-0.03648136834742423,0.29591955251303564,0.402,-0.187,0.215,0.082,-0.038,0.044,0.004
2024-25,Noemi Neubauerová,214,TOR,RW,20,89.7833333333333,0.486,0.750972164575817,0.32478188230926314,0.5018562822485506,0.022041502196653354,0.02204150219665335,4.0096528680155945,2.2431762018693675,0.0897270480747747,0.0817921072839795,0.40657398959324265,0.042,0.152,0.194,0.009,0.031,0.04,0.027
2024-25,Brooke Bryant,91,MIN,RW,22,166.45,1.0230000000000001,1.2514486980033515,0.36875938720336443,0.45110797164434424,0.025614110658477365,0.025614110658477362,0.7209372183838991,-0.3927681744774806,-0.015710726979099223,-0.02493180681615107,0.34382758038721334,0.2,-0.014,0.186,0.041,-0.003,0.038,0.014
2024-25,Claire Thompson,169,MIN,LD,38,895.8333333333335,4.777,6.363775904915969,0.31994790697674413,0.42622499084088344,0.0006054630966859792,0.0006054630966859762,1.8083720930232556,-0.8353802335742847,-0.03341520934297139,-0.03363317605777834,0.2863147309189658,0.349,-0.206,0.143,0.071,-0.042,0.029,0.002
2024-25,Jillian Dempsey,27,BOS,C,9,67.15,0.358,0.6095689266040368,0.3198808637379002,0.5446632255583352,-0.00012348427382181948,-0.00012348427382182254,3.574087862993298,2.078078919690583,0.08312315678762332,0.08316761112619918,0.4030484748640994,0.026,0.115,0.141,0.005,0.024,0.029,0.026
2024-25,Claire Butorac,102,MIN,RW,31,326.0166666666667,1.638,2.3499562244991568,0.30145698072695665,0.4324851698889097,0.006818036648022788,0.006818036648022784,1.104238024640867,-0.00946736822051275,-0.00037869472882051,-0.0028331879221087123,0.2986237928048479,0.027,0.092,0.119,0.006,0.019,0.025,0.005
2024-25,Kaitlin Willoughby,128,MTL,RW,11,158.16666666666666,0.868,1.2011350183778733,0.32927291886196,0.45564658231405103,-0.0382082069037451,-0.0382082069037451,1.5173867228661748,-0.6689423175783995,-0.02675769270313598,-0.013002738217787744,0.3162701806441722,0.086,0.018,0.104,0.018,0.004,0.022,0.008
2024-25,Taylor House,217,OTT,LW,16,144.18333333333334,0.742,1.2254439675906175,0.30877355219049823,0.5099524081986155,-0.005397134807548819,-0.0053971348075488226,0.8322737255808577,-0.3575170455087814,-0.014300681820351255,-0.01235771328963368,0.29641583890086454,0.029,0.018,0.047,0.006,0.004,0.01,0.004
2024-25,Jessica DiGirolamo,5,BOS,RD,30,520.8666666666667,2.325,4.7628736513416525,0.26782285933700245,0.5486479311669636,0.003727196293405552,0.003727196293405549,3.340586202483041,0.3145303254441652,0.012581213017766608,0.01123942235214061,0.27906228168914304,-0.249,0.27,0.021,-0.051,0.055,0.004,0.0
2024-25,Kaitlin Willoughby,128,TOR,RW,20,76.71666666666668,0.307,0.6579871701042512,0.24010427981751026,0.5146108651695207,0.03457807985003203,0.03457807985003203,3.12839452530958,1.3619178591633534,0.05447671436653414,0.04202860562052261,0.2821328854380329,-0.072,0.079,0.007,-0.015,0.016,0.001,0.001
2024-25,Dara Greig,199,MTL,LW,33,258.5833333333333,1.3300000000000003,2.179291891718837,0.3086045762165647,0.5056687599218701,0.011760759377389187,0.011760759377389183,1.3922010957138256,-0.7941279447307488,-0.031765117789229955,-0.03599899116509006,0.2726055850514746,0.052,-0.07,-0.018,0.011,-0.014,-0.003,-0.001
2024-25,Anna Wilgren,203,MTL,LD,34,611.7500000000002,1.9920000000000004,5.002923799840705,0.19537392725786676,0.4906831679451445,-0.003516348622457142,-0.003516348622457145,5.590519002860644,1.8741430286799088,0.07496572114719635,0.07623160665128093,0.27160553390914766,-1.032,0.979,-0.053,-0.211,0.2,-0.011,-0.001
2024-25,Anna Kjellbin,200,TOR,RD,11,104.93333333333334,0.281,0.8042431475428793,0.16067344345616266,0.4598594871592067,-0.020377795456218702,-0.020377795456218706,4.5743329097839895,1.2778093099016024,0.051112372396064094,0.05844837876030283,0.21912182221646548,-0.238,0.137,-0.101,-0.049,0.028,-0.021,-0.012
2024-25,Lauren Bernard,207,TOR,LD,12,111.25,0.28099999999999997,0.9717854385260317,0.1515505617977528,0.5241090005533654,0.04384823077960509,0.04384823077960509,5.393258426966292,2.0967348270839046,0.08386939308335618,0.06808403000269836,0.21963459180045117,-0.269,0.163,-0.106,-0.055,0.033,-0.022,-0.012
2024-25,Dominika Lásková,82,MTL,RD,5,50.75,0.051,0.45163712678981016,0.060295566502463045,0.5339552237909085,0.039407943548902424,0.039407943548902424,4.729064039408867,1.0126880652281325,0.0405075226091253,0.026320662931520432,0.08661622943398348,-0.2,0.039,-0.161,-0.041,0.008,-0.033,-0.039
2024-25,Kati Tabin,84,MTL,LD,32,634.3999999999999,3.065,5.158742649568416,0.2898802017654477,0.48790125941693735,-0.006054947644291651,-0.0060549476442916545,2.931904161412359,-0.7844718127683761,-0.03137887251073505,-0.02919909135879005,0.26068111040665765,-0.071,-0.099,-0.17,-0.015,-0.02,-0.035,-0.003
2024-25,Emma Greco,118,BOS,LD,28,313.59999999999997,1.174,2.8165188893760256,0.22461734693877553,0.5388747875081682,-0.006157181375501489,-0.006157181375501492,3.4438775510204085,0.41782167398153264,0.016712866959261306,0.018929452254441842,0.24354679919321737,-0.376,0.203,-0.173,-0.077,0.041,-0.036,-0.007
2024-25,Rylind MacKinnon,232,TOR,LD,23,247.6833333333334,0.9190000000000002,1.9912544026704229,0.22262297288204022,0.482371028168597,0.00229323665048942,0.002293236650489417,3.391427225624116,0.09490362574172875,0.0037961450296691503,0.0029705798354929605,0.22559355271753317,-0.305,0.094,-0.211,-0.062,0.019,-0.043,-0.01
2024-25,Brooke Hobson,38,NY,LD,29,311.01666666666665,1.0730000000000002,2.8377032887633598,0.2069985531322009,0.5474375349417553,0.008975316005319804,0.0089753160053198,3.66539842452173,0.6814222031459191,0.027256888125836765,0.024025774363921636,0.23102432749612253,-0.464,0.227,-0.237,-0.095,0.046,-0.049,-0.009
2024-25,Mariah Keopple,99,MTL,LD,33,572.0833333333333,1.4039999999999995,4.681123078456374,0.147251274581209,0.49095537020955426,-0.0033680397072362016,-0.0033680397072362047,6.292789512017481,2.576413537836746,0.10305654151346984,0.10426903580807487,0.2515203103892839,-1.424,1.183,-0.241,-0.291,0.242,-0.049,-0.005
2024-25,Anna Kjellbin,200,MTL,LD,18,197.01666666666668,0.766,1.6683700941460633,0.23327975636578968,0.5080900379769756,0.013988111210865408,0.013988111210865404,2.4363421030369676,-1.2800338711437673,-0.051201354845750696,-0.05623707488166224,0.17704268148412744,-0.208,-0.12,-0.328,-0.043,-0.025,-0.068,-0.021
2024-25,Sidney Morin,167,BOS,RD,30,583.0666666666666,3.089,5.2822084260057665,0.3178710267550881,0.5435613518643025,-0.0012305323591499523,-0.0012305323591499553,1.0290418477018066,-1.9970140293370695,-0.07988056117348279,-0.0794375695241888,0.23843345723089931,0.207,-0.579,-0.372,0.042,-0.118,-0.076,-0.008
2024-25,Maja Nylen Persson,229,NY,RD,23,428.25000000000006,1.942,3.902992002087929,0.2720840630472854,0.5468290020438429,0.008534347889449338,0.008534347889449335,1.541155866900175,-1.4428203544756357,-0.05771281417902543,-0.06078517941922719,0.2112988836280582,-0.175,-0.292,-0.467,-0.036,-0.06,-0.096,-0.013
2024-25,Erin Ambrose,83,MTL,RD,32,732.5666666666666,2.757,6.023032915700615,0.2258088001092051,0.493309334679943,-0.0008118263083222148,-0.0008118263083222179,4.013286617827729,0.2969106436469944,0.011876425745879776,0.012168683216875774,0.23797748332608087,-0.864,0.391,-0.473,-0.177,0.08,-0.097,-0.008
2024-25,Cayla Barnes,196,MTL,RD,34,778.2666666666667,3.5509999999999993,6.387022239309727,0.27376220661298606,0.492403633320092,-0.0015940700488127884,-0.0015940700488127914,2.8524927188624294,-0.8638832553183056,-0.03455533021273222,-0.03398146499515962,0.23978074161782645,-0.296,-0.184,-0.48,-0.061,-0.038,-0.099,-0.008
2024-25,Emily Brown,2,BOS,LD,29,520.7666666666667,1.378,4.765798277477229,0.15876592203802084,0.5490902451167518,0.0038887395777643524,0.0038887395777643494,4.493375152019459,1.4673192749805828,0.058692770999223313,0.05729282475122815,0.216058746789249,-1.196,0.669,-0.527,-0.244,0.137,-0.107,-0.012
2024-25,Megan Carter,208,TOR,LD,23,376.3666666666667,1.1740000000000002,2.9389356670275433,0.18715791338233995,0.46852220358246194,-0.011646893895650042,-0.011646893895650046,3.347799132052077,0.05127553216968974,0.0020510212867875894,0.006243903089221606,0.19340181647156154,-0.686,0.163,-0.523,-0.14,0.033,-0.107,-0.017
2024-25,Ashton Bell,50,OTT,RD,35,735.5166666666667,2.8620000000000005,6.243157698885761,0.23346853685617824,0.5092875238718528,-0.00625589436856293,-0.006255894368562933,2.6104099159321112,-0.10942778889368843,-0.004377111555747537,-0.002124989583064881,0.23134354727311338,-0.773,0.217,-0.556,-0.158,0.044,-0.114,-0.009
2024-25,Natalie Buchbinder,90,MIN,RD,27,455.3833333333333,1.4809999999999999,3.1794841286359192,0.19513230611572666,0.41891969633968856,-0.007021173266637523,-0.007021173266637527,2.7668996815869416,0.12314735498940121,0.0049258941995760485,0.007453516575565558,0.20258582269129222,-0.77,0.207,-0.563,-0.157,0.042,-0.115,-0.015
2024-25,Daniela Pejšová,185,BOS,LD,28,345.0333333333333,1.3800000000000001,3.061076343273331,0.2399768138344122,0.5323096722917589,-0.012682753140134798,-0.012682753140134801,1.0433774514539658,-1.9826784255849101,-0.07930713702339641,-0.07474134589294788,0.16523546794146432,-0.325,-0.316,-0.641,-0.066,-0.065,-0.131,-0.023
2024-25,Jincy Roese,60,OTT,LD,28,592.4166666666667,2.5540000000000003,5.34208551210137,0.25866929244619496,0.5410467813634809,0.02556824329567571,0.025568243295675707,1.721761147840765,-0.9980765569850346,-0.039923062279401386,-0.04912762986584464,0.20954166258035034,-0.374,-0.289,-0.663,-0.076,-0.059,-0.135,-0.014
2024-25,Stephanie Markowski,219,OTT,LD,35,481.35,1.6609999999999998,4.369589275489271,0.2070426924275475,0.5446667841058611,0.029055331661400022,0.02905533166140002,2.4929884699283265,-0.22684923489747322,-0.00907396939589893,-0.019533888794002936,0.18750880363354455,-0.718,0.002,-0.716,-0.147,0.0,-0.147,-0.018
2024-25,Amanda Boulier,51,MTL,RD,29,485.04999999999995,1.38,3.9680547940300466,0.17070405112874962,0.4908427742331776,-0.0034202557404336403,-0.0034202557404336433,3.8346562210081436,0.11828024682740867,0.004731209873096347,0.0059625019396524585,0.17666655306840207,-1.017,0.208,-0.809,-0.208,0.043,-0.165,-0.02
2024-25,Zoe Boyd,52,OTT,LD,31,464.6166666666666,1.6600000000000001,3.672516425096274,0.21437026939771142,0.47426405747916156,-0.04132852987782458,-0.04132852987782458,1.2913871650464543,-1.428450539779345,-0.0571380215911738,-0.042259750835156956,0.17211051856255447,-0.636,-0.174,-0.81,-0.13,-0.036,-0.166,-0.021
2024-25,Allie Munroe,74,TOR,RD,34,653.4333333333334,2.07,5.281401772607159,0.19007294801816044,0.48495246598443537,0.004790873358694273,0.00479087335869427,3.5810845278783856,0.2845609279959983,0.011382437119839932,0.009657722710709995,0.19973067072887044,-1.16,0.321,-0.839,-0.237,0.066,-0.171,-0.016
