Season,Name,PlayerID,Team,position,GP,toi_min,G,A1,A2,plusMinus,PIM,total_ixG,pm60,pm60_resid,d_adj_pm60,blocks60,blocks60_adj,block_val60,o_xG60,d_value60,value60,oGAA,dGAA,GAA,oGAR,dGAR,GAR,oWAR,dWAR,WAR,war60,o_replacement_val60,d_replacement_val60,goals_per_win
2023-24,Aneta Tejralová,62,OTT,D,21,474.01666666666665,2,2,4,-3,6,1.3226392159867415,-0.37973348335149965,-0.0742289773349642,-0.07422897733496421,2.911290039028164,0.6658456589187332,0.026633826356749327,0.16741679890131395,-8.860548383778782e-05,0.16732819341747615,-2.173,-0.001,-2.174,-0.504,1.698,1.194,-0.084,0.283,0.199,0.025,0.2312,-0.215,6.0
2023-24,Lexie Adzija,49,OTT,F,15,237.78333333333333,6,0,3,-2,4,1.8206947321708076,-0.5046611060489241,-0.341617873734989,-0.341617873734989,0.25233055302446206,-0.7308670267490643,-0.029234681069962576,0.4594169086573847,-0.15221711561455858,0.30719979304282613,0.067,-0.603,-0.536,0.904,0.249,1.153,0.151,0.042,0.193,0.049,0.2312,-0.215,6.0
2023-24,Hannah Brandt,1,BOS,F,23,403.75,5,1,3,-6,4,3.246976361087961,-0.891640866873065,-0.9278183957709569,-0.9278183957709569,1.78328173374613,0.9739369299565451,0.03895747719826181,0.48252280288613664,-0.2950571452792827,0.18746565760685396,0.27,-1.985,-1.715,1.691,-0.539,1.152,0.282,-0.09,0.192,0.029,0.2312,-0.215,6.0
2023-24,Jess Healey,10,BOS,D,20,205.43333333333334,1,1,1,2,8,0.4872785152641052,0.5841311049813402,0.7139333551673845,0.7139333551673845,0.8761966574720104,-1.1953949466534788,-0.047815797866139154,0.14231726877744433,0.20920020999411926,0.3515174787715636,-1.028,0.716,-0.312,-0.304,1.452,1.148,-0.051,0.242,0.191,0.056,0.2312,-0.215,6.0
2023-24,Lexie Adzija,49,BOS,F,6,79.98333333333333,1,2,0,2,2,0.3945432259007599,1.500312565117733,1.5551510329203666,1.5551510329203666,0.7501562825588665,-0.059188521230718355,-0.0023675408492287342,0.29596907965049707,0.5574868310021032,0.8534559106526003,-0.195,0.743,0.548,0.086,1.03,1.116,0.014,0.172,0.186,0.14,0.2312,-0.215,6.0
2023-24,Fanni Garát-Gasparics,137,OTT,F,14,118.51666666666667,1,0,0,-1,4,1.5347589496188405,-0.5062579102798481,-0.4981495244457199,-0.4981495244457199,0.0,-0.9831975797735264,-0.03932790319094106,0.7769838586173289,-0.21866173199140024,0.5583221266259286,0.661,-0.432,0.229,1.078,-0.007,1.071,0.18,-0.001,0.179,0.091,0.2312,-0.215,6.0
2023-24,Kristin Della Rovere,54,OTT,F,8,70.8,1,0,0,2,0,0.3113791128612048,1.694915254237288,1.9533569130203554,1.9533569130203554,0.0,-0.9831975797735264,-0.03932790319094106,0.2638806041196651,0.6638805854963868,0.9277611896160519,-0.211,0.783,0.572,0.039,1.037,1.076,0.006,0.173,0.179,0.152,0.2312,-0.215,6.0
2023-24,Akane Shiga,141,OTT,F,21,215.58333333333334,2,0,0,-1,4,1.1662952789488563,-0.27831465017394663,-0.04949539122960536,-0.049495391229605376,0.5566293003478933,-0.42656827942563313,-0.017062731177025326,0.32459706256017645,-0.03488107201968326,0.2897159905404932,-0.423,-0.125,-0.548,0.336,0.647,0.983,0.056,0.108,0.164,0.046,0.2312,-0.215,6.0
2023-24,Natalie Snodgrass,142,OTT,F,21,267.0,1,3,1,-3,10,1.7665494232168313,-0.6741573033707865,-0.4806510271995008,-0.4806510271995008,1.1235955056179776,0.14039792584445118,0.005615917033778047,0.3969773984756924,-0.16741845275804226,0.22955894571765015,-0.202,-0.745,-0.947,0.738,0.212,0.95,0.123,0.035,0.158,0.036,0.2312,-0.215,6.0
2023-24,Jesse Compher,65,TOR,F,23,338.98333333333335,1,2,0,-1,23,2.19423241703574,-0.17699985250012293,-0.6247496025052839,-0.6247496025052839,1.0619991150007375,0.1312053127818657,0.005248212511274628,0.3883788141663142,-0.21966164439062755,0.16871716977568665,-0.305,-1.241,-1.546,0.888,-0.026,0.862,0.148,-0.004,0.144,0.025,0.2312,-0.215,6.0
2023-24,Abby Cook,117,MIN,D,9,105.23333333333333,1,0,0,3,6,0.1275442356977082,1.7104846373139055,1.3234283782924359,1.3234283782924359,0.5701615457713018,-1.3665502468261423,-0.054662009873045696,0.07272081857962456,0.42177220631223117,0.49449302489185576,-0.648,0.74,0.092,-0.278,1.117,0.839,-0.046,0.186,0.14,0.08,0.2312,-0.215,6.0
2023-24,Mikyla Grant-Mentis,138,OTT,F,6,77.85,0,2,1,0,0,0.766877294122171,0.0,0.09882575300478455,0.09882575300478454,1.5414258188824665,0.5582282391089401,0.022329129564357605,0.5910422305373187,0.05790640064608004,0.6489486311833987,0.193,0.075,0.268,0.467,0.354,0.821,0.078,0.059,0.137,0.106,0.2312,-0.215,6.0
2023-24,Abby Roque,42,NY,F,23,473.01666666666665,6,5,2,-16,29,3.3895225296452893,-2.0295267960959795,-0.8327467602623708,-0.8327467602623708,0.25369084951199744,-0.42271973592585965,-0.016908789437034385,0.429945424992884,-0.31669762313148786,0.11324780186139616,-0.098,-2.497,-2.595,1.567,-0.802,0.765,0.261,-0.134,0.127,0.016,0.2312,-0.215,6.0
2023-24,Kennedy Marchment,29,MTL,F,9,97.71666666666667,1,0,1,0,0,1.0528356996853048,0.0,-0.3219625383285213,-0.3219625383285213,0.0,-1.5613460120540756,-0.06245384048216303,0.6464623092046899,-0.17836035428043068,0.46810195492425927,0.332,-0.29,0.042,0.676,0.06,0.736,0.113,0.01,0.123,0.076,0.2312,-0.215,6.0
2023-24,Nicole Kosta,14,BOS,F,9,67.2,1,1,1,1,2,0.3558962459619486,0.8928571428571428,0.9370620389641596,0.9370620389641596,0.8928571428571428,0.08351233906755798,0.003340493562702319,0.31776450532316836,0.3406828275897998,0.6584473329129681,-0.14,0.382,0.242,0.097,0.622,0.719,0.016,0.104,0.12,0.107,0.2312,-0.215,6.0
2023-24,Brooke Bryant,91,MIN,F,22,157.95,1,0,0,1,6,0.6243300809397261,0.3798670465337132,-0.08741712940345325,-0.08741712940345327,1.8993352326685662,1.2248702404070264,0.048994809616281054,0.23716242390872785,0.01752464303103788,0.2546870669397657,-0.54,0.046,-0.494,0.016,0.612,0.628,0.003,0.102,0.105,0.04,0.2312,-0.215,6.0
2023-24,Mikyla Grant-Mentis,138,MTL,F,6,73.81666666666666,2,0,0,-1,4,1.158374122899684,-0.8128245653646422,-1.2787571607673718,-1.2787571607673718,1.6256491307292844,0.06430311867520877,0.002572124747008351,0.9415549429755842,-0.4577804531292455,0.4837744898463387,0.614,-0.563,0.051,0.874,-0.299,0.575,0.146,-0.05,0.096,0.078,0.2312,-0.215,6.0
2023-24,Chloe Aurard,33,NY,F,20,246.36666666666667,1,1,6,-7,2,1.3725295087397829,-1.7047760790150182,-0.46131542524364777,-0.46131542524364777,0.24353943985928833,-0.43287114557856876,-0.01731484582314275,0.33426506774883086,-0.18338839891085593,0.15087666883797493,-0.444,-0.753,-1.197,0.423,0.13,0.553,0.07,0.022,0.092,0.022,0.2312,-0.215,6.0
2023-24,Taylor Wenczkowski,111,BOS,F,15,77.06666666666666,0,0,0,1,2,0.10301809055247131,0.7785467128027682,0.9386526468160191,0.9386526468160191,0.7785467128027682,-0.0307980909868166,-0.001231923639472664,0.08020439575884446,0.3366830292142942,0.4168874249731387,-0.465,0.432,-0.033,-0.194,0.709,0.515,-0.032,0.118,0.086,0.067,0.2312,-0.215,6.0
2023-24,Maggie Connors,66,TOR,F,23,356.73333333333335,2,1,1,-1,6,1.8867474164701021,-0.16819286114744905,-0.5812828852744156,-0.5812828852744156,0.6727714445897962,-0.2580223576290756,-0.010320894305163024,0.3173374462386641,-0.21958273300395265,0.09775471323471147,-0.744,-1.306,-2.05,0.512,-0.027,0.485,0.085,-0.004,0.081,0.014,0.2312,-0.215,6.0
2023-24,Gigi Marvin,109,BOS,F,23,287.26666666666665,1,3,0,-3,6,1.707462110568203,-0.6265954977953121,-0.6013520201731312,-0.6013520201731312,0.20886516593177074,-0.6004796378578141,-0.024019185514312563,0.3566293570460392,-0.24050591277663977,0.11612344426939944,-0.411,-1.151,-1.562,0.6,-0.122,0.478,0.1,-0.02,0.08,0.017,0.2312,-0.215,6.0
2023-24,Ann-Sophie Bettez,80,MTL,F,14,208.66666666666666,2,2,1,-2,2,1.6921762536585176,-0.5750798722044728,-0.8190331553749877,-0.8190331553749877,0.5750798722044728,-0.9862661398496029,-0.03945064559398412,0.486568251850692,-0.3343025815289796,0.1522656703217124,0.154,-1.163,-1.009,0.888,-0.415,0.473,0.148,-0.069,0.079,0.023,0.2312,-0.215,6.0
2023-24,Rosalie Demers,136,OTT,F,11,63.3,0,0,0,0,4,0.3558962459619486,0.0,0.22260104590220708,0.22260104590220708,1.8957345971563984,0.912537017382872,0.03650148069531488,0.3373424132340745,0.11663785722010943,0.45398027045418393,-0.111,0.123,0.012,0.112,0.35,0.462,0.019,0.058,0.077,0.073,0.2312,-0.215,6.0
2023-24,Alexa Vasko,101,TOR,F,23,211.43333333333334,2,0,0,-1,4,1.1355759164115373,-0.283777392401072,-0.6992645344890792,-0.6992645344890792,2.8377739240107207,1.906980121791849,0.07627920487167396,0.3222507724327238,-0.17545602754439454,0.14679474488832928,-0.423,-0.618,-1.041,0.321,0.139,0.46,0.054,0.023,0.077,0.022,0.2312,-0.215,6.0
2023-24,Sophia Kunin,103,MIN,F,24,308.2166666666667,2,0,1,-1,6,1.9616388938868081,-0.1946682528524306,-0.7325519123856463,-0.7325519123856463,0.3893365057048612,-0.28512848655667866,-0.011405139462267146,0.3818688162003195,-0.2751238279210998,0.10674498827921969,-0.311,-1.413,-1.724,0.774,-0.309,0.465,0.129,-0.052,0.077,0.015,0.2312,-0.215,6.0
2023-24,Renata Fast,67,TOR,D,23,635.2333333333333,3,5,5,0,12,2.314820046920537,0.0,-0.36493879845757804,-0.36493879845757804,1.511255706564517,-0.6817848959902594,-0.027271395839610375,0.21864281284866277,-0.15864936328433848,0.059993449564324286,-2.369,-1.68,-4.049,-0.133,0.597,0.464,-0.022,0.099,0.077,0.007,0.2312,-0.215,6.0
2023-24,Allie Munroe,74,TOR,D,23,431.81666666666666,1,3,2,1,10,0.7695560825712271,0.13894785595738934,-0.17148750189989637,-0.17148750189989637,3.056852831062565,0.8638122285077888,0.03455248914031155,0.10692816771223967,-0.027183011543651138,0.07974515616858854,-2.415,-0.196,-2.611,-0.894,1.352,0.458,-0.149,0.225,0.076,0.011,0.2312,-0.215,6.0
2023-24,Sophie Shirley,18,BOS,F,19,245.31666666666666,3,1,1,-4,4,2.073799518768876,-0.9783273320198382,-1.0265510717428716,-1.0265510717428716,0.4891636660099191,-0.3201811377796657,-0.01280724551118663,0.5072136875852948,-0.3823656313386204,0.12484805624667444,0.265,-1.563,-1.298,1.128,-0.684,0.444,0.188,-0.114,0.074,0.018,0.2312,-0.215,6.0
2023-24,Catherine Dubois,157,MTL,F,19,192.93333333333334,2,2,1,-3,12,1.8453757560388366,-0.9329647546648238,-1.2195207378577197,-1.2195207378577197,1.5549412577747064,-0.0064047542793692624,-0.0002561901711747705,0.5738901798323957,-0.4392836557999539,0.13460652403244178,0.423,-1.413,-0.99,1.102,-0.721,0.381,0.184,-0.12,0.064,0.02,0.2312,-0.215,6.0
2023-24,Amanda Boulier,51,MTL,D,5,96.91666666666666,0,2,1,-2,0,0.4760959129605366,-1.2381771281169391,-1.3885437733407586,-1.3885437733407586,11.762682717110922,8.939089904720941,0.35756359618883765,0.2947455351088447,-0.1423121622138354,0.1524333728950093,-0.239,-0.23,-0.469,0.103,0.117,0.22,0.017,0.02,0.037,0.023,0.2312,-0.215,6.0
2023-24,Madison Bizal,162,MTL,D,19,203.95000000000002,0,1,0,-1,2,0.46987871274974724,-0.2941897523902917,-0.3681971675347657,-0.3681971675347657,4.707036038244667,1.8834432258546874,0.07533772903418749,0.13823350215731717,-0.05721325127832817,0.081020250878989,-1.034,-0.194,-1.228,-0.316,0.536,0.22,-0.053,0.089,0.036,0.011,0.2312,-0.215,6.0
2023-24,Dominika Lásková,82,MTL,D,7,126.7,0,0,0,0,8,0.345742871300233,0.0,-0.0864465971354941,-0.08644659713549412,0.0,-2.82359281238998,-0.1129437124955992,0.16372985223373307,-0.14406448746437708,0.019665364769355986,-0.589,-0.304,-0.893,-0.143,0.15,0.007,-0.024,0.025,0.001,0.0,0.2312,-0.215,6.0
2023-24,Lee Stecklein,24,MIN,D,24,655.1166666666667,2,3,2,0,16,2.1834435896319904,0.0,-0.44914088919387835,-0.44914088919387835,1.2822143638537664,-0.6544974287436779,-0.026179897149747115,0.1999744809493262,-0.18787061725954332,0.01210386368978289,-2.647,-2.051,-4.698,-0.341,0.296,-0.045,-0.057,0.049,-0.008,-0.001,0.2312,-0.215,6.0
2023-24,Claire Butorac,102,MIN,F,20,197.95,1,1,1,-1,2,0.9490557949026711,-0.30310684516291997,-0.79503041312538,-0.79503041312538,0.6062136903258399,-0.06825130193569995,-0.0027300520774279978,0.2876653078765359,-0.2889410008025648,-0.0012756929260289152,-0.511,-0.953,-1.464,0.186,-0.244,-0.058,0.031,-0.041,-0.01,-0.003,0.2312,-0.215,6.0
2023-24,Shiann Darkangelo,4,OTT,F,7,64.01666666666667,0,0,0,-1,4,0.1909398166633286,-0.9372559229367352,-0.6373828675761495,-0.6373828675761495,0.0,-0.9831975797735264,-0.03932790319094106,0.17895947409215907,-0.26878573551835483,-0.08982626142619576,-0.281,-0.287,-0.568,-0.056,-0.057,-0.113,-0.009,-0.01,-0.019,-0.018,0.2312,-0.215,6.0
2023-24,Tereza Vanišová,161,OTT,F,6,78.46666666666667,0,1,1,-2,21,0.46108447105516265,-1.5293118096856413,-1.314140482417665,-1.314140482417665,2.293967714528462,1.3107701347549356,0.05243080539019743,0.3525709634236588,-0.42065976828016194,-0.06808880485650315,-0.118,-0.55,-0.668,0.159,-0.269,-0.11,0.026,-0.045,-0.019,-0.015,0.2312,-0.215,6.0
2023-24,Johanna Fällman,152,NY,D,19,224.73333333333332,0,0,0,-6,2,0.3868721398824352,-1.6018985464253932,-0.24574875105619864,-0.24574875105619864,1.0679323642835954,-0.8707250214901661,-0.03482900085960664,0.10328831975502573,-0.12329855123983816,-0.02001023148481243,-1.27,-0.462,-1.732,-0.479,0.344,-0.135,-0.08,0.057,-0.023,-0.006,0.2312,-0.215,6.0
2023-24,Zoe Boyd,52,OTT,D,16,238.45,0,1,2,-3,2,0.546528003592897,-0.7548752358985112,-0.43478472709664073,-0.43478472709664073,1.7613755504298596,-0.4840688296795712,-0.01936275318718285,0.13752015187911018,-0.1758852549419735,-0.03836510306286331,-1.212,-0.699,-1.911,-0.372,0.156,-0.216,-0.062,0.026,-0.036,-0.009,0.2312,-0.215,6.0
2023-24,Mellissa Channell,129,MIN,D,24,393.7,0,1,1,1,0,0.3720805178626623,0.1524003048006096,-0.22684223231545875,-0.22684223231545875,1.8288036576073154,-0.10790813499012886,-0.004316325399605155,0.0567051843326384,-0.0859795290331703,-0.029274344700531897,-2.531,-0.564,-3.095,-1.145,0.847,-0.298,-0.191,0.141,-0.05,-0.008,0.2312,-0.215,6.0
2023-24,Brigitte Laganière,164,MTL,D,15,123.71666666666667,0,0,1,-1,0,0.2297434450063618,-0.48497911895460055,-0.5459051161750363,-0.5459051161750363,1.4549373568638018,-1.3686554555261783,-0.05474621822104713,0.11142077354478006,-0.2512720600440602,-0.13985128649928016,-0.683,-0.518,-1.201,-0.247,-0.075,-0.322,-0.041,-0.012,-0.053,-0.026,0.2312,-0.215,6.0
2023-24,Sarah Bujold,81,MTL,F,19,263.78333333333336,3,1,0,-6,16,2.2085103657957266,-1.3647564288873444,-1.6164075950533572,-1.6164075950533572,1.819675238516459,0.2583292264623833,0.010333169058495333,0.5023464533306763,-0.5715735651607132,-0.06922711183003694,0.263,-2.513,-2.25,1.192,-1.568,-0.376,0.199,-0.261,-0.062,-0.014,0.2312,-0.215,6.0
2023-24,Amanda Pelkey,110,BOS,F,22,236.55,1,0,1,-5,8,1.429186190252162,-1.2682308180088777,-1.2458552199812167,-1.2458552199812167,1.014584654407102,0.20523985061751718,0.008209594024700687,0.36250759423009815,-0.44029828516853736,-0.07779069093843921,-0.315,-1.736,-2.051,0.518,-0.888,-0.37,0.086,-0.148,-0.062,-0.016,0.2312,-0.215,6.0
2023-24,Kaitlin Willoughby,128,TOR,F,21,135.25,0,0,0,-2,2,0.62625963127888,-0.8872458410351202,-1.2810575837065838,-1.2810575837065838,1.7744916820702403,0.8436978798513685,0.03374791519405474,0.27782312663018705,-0.42743281494031543,-0.14960968831012839,-0.371,-0.964,-1.335,0.105,-0.479,-0.374,0.017,-0.08,-0.063,-0.028,0.2312,-0.215,6.0
2023-24,Leah Lum,159,MTL,F,21,197.45,1,1,2,-2,6,0.6755349753822667,-0.607748797163839,-0.714465836444448,-0.714465836444448,0.0,-1.5613460120540756,-0.06245384048216303,0.20527778436533808,-0.3196615416021643,-0.11438375723682623,-0.78,-1.052,-1.832,-0.085,-0.344,-0.429,-0.014,-0.057,-0.071,-0.022,0.2312,-0.215,6.0
2023-24,Dominique Kremer,119,MIN,D,12,63.483333333333334,0,0,0,-1,0,0.0183488857071796,-0.9451299553688631,-1.30516798681914,-1.30516798681914,1.8902599107377263,-0.04645188185971805,-0.0018580752743887219,0.017342081529495026,-0.4717185505292791,-0.45437646899978407,-0.45,-0.499,-0.949,-0.226,-0.272,-0.498,-0.038,-0.045,-0.083,-0.078,0.2312,-0.215,6.0
2023-24,Elizabeth Giguère,37,NY,F,23,290.48333333333335,3,1,0,-15,6,3.079345937972595,-3.098284468414711,-2.002056954737309,-2.002056954737309,0.6196568936829422,-0.05675369175491485,-0.002270147670196594,0.6360459794997615,-0.7230106513756278,-0.08696467187586632,0.937,-3.5,-2.563,1.96,-2.459,-0.499,0.327,-0.41,-0.083,-0.017,0.2312,-0.215,6.0
2023-24,Shiann Darkangelo,4,BOS,F,17,202.8,0,1,0,-5,0,1.4853700640980576,-1.4792899408284022,-1.4944572674913308,-1.4944572674913308,0.0,-0.8093448037895848,-0.0323737921515834,0.43945859884557914,-0.5703784084484624,-0.1309198096028833,-0.01,-1.928,-1.938,0.704,-1.201,-0.497,0.117,-0.2,-0.083,-0.025,0.2312,-0.215,6.0
2023-24,Jessica Digirolamo,5,BOS,D,23,429.01666666666665,0,1,2,-7,8,1.4931105628215935,-0.978982945495513,-0.881625394535119,-0.881625394535119,3.356512955984616,1.2849213518591267,0.05139685407436507,0.2088185395345067,-0.2659882879582778,-0.057169748423771094,-1.67,-1.902,-3.572,-0.16,-0.364,-0.524,-0.027,-0.061,-0.088,-0.012,0.2312,-0.215,6.0
2023-24,Catherine Daoust,163,MTL,D,22,359.98333333333335,1,0,1,-2,12,0.6390762607892893,-0.3333487661465808,-0.3918826189384825,-0.3918826189384825,1.8334182138061947,-0.9901745985837853,-0.039606983943351416,0.10651764150384005,-0.1806847267612051,-0.07416708525736504,-2.015,-1.084,-3.099,-0.748,0.206,-0.542,-0.125,0.034,-0.091,-0.015,0.2312,-0.215,6.0
2023-24,Sophie Jaques,11,BOS,D,6,105.68333333333334,0,0,0,-4,0,0.4270355773753748,-2.2709351837249647,-2.189982134868352,-2.189982134868352,5.677337959312411,3.605746355186922,0.1442298542074769,0.24244252934101074,-0.6441637143451299,-0.40172118500411913,-0.352,-1.135,-1.487,0.02,-0.756,-0.736,0.003,-0.126,-0.123,-0.07,0.2312,-0.215,6.0
2023-24,Jincy Roese,60,OTT,D,22,451.8833333333333,0,4,1,-9,14,1.7264521179487002,-1.1949987091063328,-0.9196537454894524,-0.9196537454894524,2.5227750525578134,0.2773306724483826,0.011093226897935305,0.229234228031399,-0.3199821214782676,-0.0907478934468686,-1.606,-2.41,-4.016,-0.015,-0.791,-0.806,-0.002,-0.132,-0.134,-0.018,0.2312,-0.215,6.0
2023-24,Clair DeGeorge,116,MIN,F,23,236.5,0,0,1,-4,6,1.3484400660318827,-1.014799154334038,-1.5332798608305673,-1.5332798608305673,0.7610993657505285,0.08663437348898861,0.0034653749395595445,0.34209895966982223,-0.5485153749594447,-0.20641641528962246,-0.395,-2.162,-2.557,0.437,-1.315,-0.878,0.073,-0.219,-0.146,-0.037,0.2312,-0.215,6.0
2023-24,Taylor Girard,9,BOS,F,22,265.1666666666667,4,1,1,-7,4,1.4707244161419564,-1.583909490886235,-1.5470327625822795,-1.5470327625822795,1.583909490886235,0.7745646870966502,0.03098258748386601,0.33278490874362304,-0.5259492070457545,-0.1931642983021315,-0.485,-2.324,-2.809,0.449,-1.374,-0.925,0.075,-0.229,-0.154,-0.035,0.2312,-0.215,6.0
2023-24,Samantha Cogan,126,TOR,F,22,198.93333333333334,2,0,0,-5,6,1.2162696944344396,-1.5080428954423593,-1.9452829885864418,-1.9452829885864418,1.809651474530831,0.8788576723119591,0.035154306892478365,0.3668373743267412,-0.6651475689986407,-0.2983101946718995,-0.251,-2.205,-2.456,0.45,-1.492,-1.042,0.075,-0.249,-0.174,-0.052,0.2312,-0.215,6.0
2023-24,Maude Poulin-Labelle,165,TOR,D,9,63.36666666666667,0,0,0,-4,0,0.1890207760441163,-3.787480273540242,-4.133067423940377,-4.133067423940377,0.0,-2.193040602554776,-0.08772162410219105,0.1789781151390896,-1.5756258967207266,-1.396647781581637,-0.278,-1.664,-1.942,-0.055,-1.437,-1.492,-0.009,-0.24,-0.249,-0.236,0.2312,-0.215,6.0
2023-24,Micah Zandee-Hart,47,NY,D,17,371.2833333333333,0,3,0,-18,10,1.6398025003389838,-2.908829734703955,-1.6315734375189597,-1.6315734375189597,2.7472280827759574,0.808570697002196,0.03234282788008784,0.2649947928904404,-0.5550236096267377,-0.29002881673629727,-1.098,-3.435,-4.533,0.209,-2.104,-1.895,0.035,-0.351,-0.316,-0.051,0.2312,-0.215,6.0
2023-24,Becca Gilmore,55,OTT,F,20,235.31666666666666,0,1,2,-11,2,1.5695732460986465,-2.8047312132587296,-2.6127985610461897,-2.6127985610461897,2.549755648417027,1.5665580686435006,0.06266232274574002,0.4002028249844272,-0.8779451592308882,-0.477742334246461,-0.166,-3.443,-3.609,0.663,-2.6,-1.937,0.11,-0.433,-0.323,-0.082,0.2312,-0.215,6.0
2024-25,Marie-Philip Poulin,31,MTL,F,30,589.5,19,3,4,17,21,7.1896862544354505,1.7302798982188297,1.335886331979258,1.335886331979258,2.9516539440203564,0.3551024363623597,0.014204097454494389,0.7317746823852875,0.4951231769670273,1.2268978593523148,2.923,4.865,7.788,5.033,7.117,12.15,0.997,1.41,2.407,0.245,0.2195,-0.2293,5.0492
2024-25,Sarah Fillier,205,NY,F,28,568.3166666666666,12,10,7,9,35,7.707037618832018,0.9501744919205843,1.145540021247677,1.145540021247677,2.0059239273879,0.5683779692029677,0.022735118768118706,0.813670061520727,0.4351295264172824,1.2487995879380094,3.593,4.122,7.715,5.628,6.293,11.921,1.115,1.246,2.361,0.249,0.2195,-0.2293,5.0492
2024-25,Laura Stacey,32,MTL,F,27,528.2166666666667,11,10,1,12,6,9.46645663984656,1.363077020162181,0.790260895493565,0.790260895493565,1.4766667718423625,-1.119884735815634,-0.044795389432625364,1.0752924590113784,0.23969853294505802,1.3149909919564364,5.643,2.11,7.753,7.534,4.129,11.663,1.492,0.818,2.31,0.262,0.2195,-0.2293,5.0492
2024-25,Kendall Coyne Schofield,20,MIN,F,28,506.8833333333333,10,5,6,12,4,8.776800597602518,1.4204452043534017,0.681678876025802,0.681678876025802,1.183704336961168,-0.5660079559166502,-0.02264031823666601,1.0389136932025471,0.2227640771326227,1.2616777703351698,5.108,1.882,6.99,6.922,3.819,10.741,1.371,0.756,2.127,0.252,0.2195,-0.2293,5.0492
2024-25,Hannah Miller,89,TOR,F,28,504.5333333333333,10,7,5,14,8,5.05962752128154,1.6649048625792813,1.8386898959429663,1.8386898959429663,1.189217758985201,-0.8324590558348967,-0.03329836223339587,0.6016998902158279,0.628630000306072,1.2303298905219,1.408,5.286,6.694,3.214,7.214,10.428,0.637,1.429,2.066,0.246,0.2195,-0.2293,5.0492
2024-25,Hilary Knight,13,BOS,RW,28,625.1833333333333,15,7,4,-1,12,8.890108811231519,-0.09597184825784438,-0.20232182276781485,-0.20232182276781482,2.1113806616725763,0.5620825014215843,0.022483300056863373,0.8532001738272366,-0.05035255613954996,0.8028476176876866,4.365,-0.525,3.84,6.603,1.864,8.467,1.308,0.369,1.677,0.161,0.2195,-0.2293,5.0492
2024-25,Emily Clark,53,OTT,F,29,565.9499999999999,8,6,3,1,10,7.911896746762036,0.1060164325470448,-0.05490097297537981,-0.05490097297537978,2.226345083487941,0.40041397065591455,0.016016558826236583,0.8387910677722806,-0.003747791444900138,0.8350432763273805,3.815,-0.035,3.78,5.841,2.127,7.968,1.157,0.421,1.578,0.167,0.2195,-0.2293,5.0492
2024-25,Jesse Compher,65,TOR,F,29,501.3666666666667,8,4,4,1,10,6.564177347551112,0.11967289408948872,0.19796435824490155,0.19796435824490158,2.9918223522372185,0.9701455374171207,0.03880582149668483,0.7855541004981054,0.11007299046484939,0.8956270909629548,2.935,0.92,3.855,4.73,2.836,7.566,0.937,0.562,1.499,0.179,0.2195,-0.2293,5.0492
2024-25,Alex Carpenter,34,NY,F,25,518.0,12,8,1,4,0,4.743464568188238,0.46332046332046334,0.7959286959412595,0.7959286959412595,1.8532818532818534,0.4157358950969211,0.016629435803876845,0.549436050369294,0.30316376634273023,0.8525998167120242,0.994,2.617,3.611,2.848,4.597,7.445,0.564,0.91,1.474,0.171,0.2195,-0.2293,5.0492
2024-25,Daryl Watts,63,TOR,F,29,524.6333333333333,12,8,7,-2,12,8.247537304218916,-0.22873117733019888,-0.2323386274746025,-0.23233862747460246,1.3723870639811933,-0.6492897508389045,-0.02597159003355618,0.9432344588343637,-0.10961349592441305,0.8336209629099507,4.45,-0.958,3.492,6.328,1.046,7.374,1.253,0.207,1.46,0.167,0.2195,-0.2293,5.0492
2024-25,Ronja Savolainen,223,OTT,D,27,455.9,2,7,1,10,18,3.089977366118436,1.3160780872998463,1.379606160371148,1.379606160371148,4.606273305549463,1.019566786418121,0.040782671456724845,0.4066651501800969,0.5374408891903382,0.944106039370435,-0.21,4.084,3.874,1.422,5.826,7.248,0.282,1.154,1.436,0.189,0.2195,-0.2293,5.0492
2024-25,Sophie Jaques,11,MIN,D,24,538.5,8,10,6,12,10,4.266486669327958,1.3370473537604457,0.8909823087290755,0.8909823087290755,3.0083565459610027,-0.5021311532161312,-0.02008524612864525,0.475374559256597,0.30066838501382187,0.7760429442704189,0.369,2.698,3.067,2.296,4.756,7.052,0.455,0.942,1.397,0.156,0.2195,-0.2293,5.0492
2024-25,Jennifer Gardiner,198,MTL,F,30,525.75,5,8,5,10,2,4.768957909376365,1.1412268188302426,0.8442351980909077,0.8442351980909077,1.255349500713267,-1.3412020069447297,-0.05364808027778919,0.5442462664052913,0.2502765910349376,0.7945228574402289,0.963,2.193,3.156,2.845,4.202,7.047,0.563,0.832,1.395,0.159,0.2195,-0.2293,5.0492
2024-25,Michela Cava,115,MIN,F,28,458.6166666666667,8,8,2,11,10,4.476241681692798,1.4391103681360613,0.9357846954534866,0.9357846954534866,1.3082821528509647,-0.4414301400268535,-0.01765720560107414,0.5856187104006276,0.31922528476218104,0.9048439951628087,1.157,2.44,3.597,2.798,4.193,6.991,0.554,0.83,1.384,0.181,0.2195,-0.2293,5.0492
