GameID,Season,SeasonStage,Team,PlayerID,Name,position,TOI,EV_ixG,PP_ixG,SH_ixG,EV_G,PP_G,SH_G,EN_G,EV_A1,EV_A2,PP_A1,PP_A2,SH_A1,SH_A2,plusMinus,PIM,hits,EV_Shots,EV_SA,EV_xGA,EV_GA,PP_GA,SH_GA,Faceoffs,faceoffWins
223,20252026,Regular,NY,285,Maddi Wheeler,RW,16.366666666666667,0.341626,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,2,5,5,0,0,0,0,0,0,0
223,20252026,Regular,NY,40,Paetyn Levis,RW,18.35,0.051034,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
223,20252026,Regular,NY,230,Allyson Simpson,RD,22.733333333333334,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223,20252026,Regular,NY,277,Anna Bargman,RW,3.9333333333333336,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
223,20252026,Regular,NY,249,Anne Cherkowski,RW,22.2,0.239558,0.0,0.0,0,0,0,0,0,0,0,0,0,0,-3,0,2,3,0,0,0,0,0,0,0
223,20252026,Regular,NY,280,Casey O'Brien,C,17.683333333333334,0.145296,0.0,0.0,0,0,0,0,0,0,0,0,0,0,-1,0,0,2,0,0,0,0,0,15,6
223,20252026,Regular,NY,47,Micah Zandee-Hart,LD,22.25,0.145296,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,0,0,0,0,0,0,0
223,20252026,Regular,NY,204,Emmy Fecteau,LW,4.316666666666666,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
223,20252026,Regular,NY,30,Kristin O'Neill,C,19.316666666666666,0.38485400000000003,0.0,0.0,0,0,0,0,0,0,0,0,0,0,-1,0,1,5,0,0,0,0,0,21,13
223,20252026,Regular,NY,60,Jincy Roese,LD,16.833333333333332,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,-2,0,1,0,0,0,0,0,0,0,0
223,20252026,Regular,NY,45,Kayla Vespa,C,5.35,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1
223,20252026,Regular,NY,245,Kristýna Kaltounková,LW,18.916666666666668,0.051034,0.0,0.0,0,0,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,0,0
223,20252026,Regular,NY,282,Callie Shanahan,G,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223,20252026,Regular,NY,228,Kayle Osborne,G,60.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224,20252026,Regular,MTL,32,Laura Stacey,RW,21.616666666666667,0.415146,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,2,0,6,0,0,0,0,0,0,0
224,20252026,Regular,MTL,84,Kati Tabin,RD,20.116666666666667,0.191898,0.0,0.0,1,0,0,0,0,0,0,0,0,0,2,2,1,1,0,0,0,0,0,0,0
224,20252026,Regular,MTL,42,Abby Roque,LW,21.55,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8,4
224,20252026,Regular,MTL,39,Alexandra Labelle,C,10.233333333333333,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5
224,20252026,Regular,MTL,61,Hayley Scamurra,C,12.15,0.254238,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,7,5
224,20252026,Regular,MTL,199,Dara Greig,LW,9.666666666666666,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
224,20252026,Regular,MTL,128,Kaitlin Willoughby,RW,8.383333333333333,0.094262,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
224,20252026,Regular,MTL,98,Maureen Murphy,RW,18.7,0.145296,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,1,0
224,20252026,Regular,MTL,5,Jessica DiGirolamo,LD,17.983333333333334,0.051034,0.0,0.0,0,0,0,0,0,0,0,0,0,0,-1,0,1,1,0,0,0,0,0,0,0
224,20252026,Regular,MTL,83,Erin Ambrose,RD,22.116666666666667,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
224,20252026,Regular,MTL,4,Shiann Darkangelo,C,16.6,0.145296,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,14,9
224,20252026,Regular,MTL,157,Catherine Dubois,LW,8.733333333333333,0.094262,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,0,0,0,0,0,0
224,20252026,Regular,MTL,31,Marie-Philip Poulin,C,21.266666666666666,0.47911600000000004,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,1,6,0,0,0,0,0,22,16
224,20252026,Regular,MTL,51,Amanda Boulier,RD,13.05,0.051034,0.0,0.0,0,0,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,0,0
224,20252026,Regular,MTL,202,Kelly Ann Nadeau,RD,7.166666666666667,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224,20252026,Regular,MTL,253,Nicole Gosling,LD,22.916666666666668,0.102068,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
224,20252026,Regular,MTL,272,Skylar Irving,RW,7.583333333333333,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224,20252026,Regular,MTL,79,Maggie Flaherty,LD,13.966666666666667,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
224,20252026,Regular,MTL,274,Natálie Mlýnková,LW,16.7,0.34162600000000004,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
224,20252026,Regular,MTL,48,Sandra Abstreiter,G,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224,20252026,Regular,MTL,28,Ann-Renée Desbiens,G,59.9,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224,20252026,Regular,TOR,68,Kali Flanagan,RD,21.266666666666666,0.19633,0.0,0.0,0,0,0,0,0,0,0,0,0,0,-1,0,0,3,0,0,0,0,0,0,0
224,20252026,Regular,TOR,116,Clair DeGeorge,C,2.2333333333333334,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0
224,20252026,Regular,TOR,63,Daryl Watts,LW,21.733333333333334,0.34162600000000004,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0
224,20252026,Regular,TOR,317,Kiara Zanon,LW,15.216666666666667,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
224,20252026,Regular,TOR,74,Allie Munroe,LD,14.583333333333334,0.051034,0.0,0.0,0,0,0,0,0,0,0,0,0,0,-2,0,0,1,0,0,0,0,0,0,0
224,20252026,Regular,TOR,67,Renata Fast,RD,27.583333333333332,0.051034,0.0,0.0,0,0,0,0,1,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0
224,20252026,Regular,TOR,56,Savannah Harmon,LD,22.466666666666665,0.051034,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,0,0,0,0,0,0,0
224,20252026,Regular,TOR,44,Ella Shelton,LD,23.033333333333335,0.094262,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0
224,20252026,Regular,TOR,65,Jesse Compher,RW,16.783333333333335,0.290592,0.0,0.0,0,0,0,0,0,0,0,0,0,0,-1,0,0,4,0,0,0,0,0,0,0
224,20252026,Regular,TOR,313,Sara Hjalmarsson,LW,5.666666666666667,0.102068,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,2,0
224,20252026,Regular,TOR,244,Emma Gentry,C,13.3,0.159976,0.0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,13,7
224,20252026,Regular,TOR,66,Maggie Connors,RW,12.766666666666667,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
224,20252026,Regular,TOR,100,Natalie Spooner,RW,21.316666666666666,0.051034,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
224,20252026,Regular,TOR,316,Clara Van Wieren,C,7.583333333333333,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,6,1
224,20252026,Regular,TOR,73,Emma Maltais,C,20.516666666666666,0.051034,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,19,9
224,20252026,Regular,TOR,76,Blayre Turnbull,C,17.6,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,19,4
224,20252026,Regular,TOR,26,Claire Dalton,LW,12.816666666666666,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0
224,20252026,Regular,TOR,86,Emma Woods,RW,7.333333333333333,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0
224,20252026,Regular,TOR,200,Anna Kjellbin,RD,7.6,0.051034,0.0,0.0,0,0,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,0,0
224,20252026,Regular,TOR,211,Raygan Kirk,G,57.833333333333336,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224,20252026,Regular,TOR,85,Elaine Chuli,G,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
225,20252026,Regular,BOS,52,Zoe Boyd,LD,16.9,0.094262,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,0,0,0,0,0,0,0
225,20252026,Regular,BOS,12,Megan Keller,LD,22.25,0.431456,0.0,0.0,1,0,0,0,0,0,1,0,0,0,1,0,3,4,0,0,0,0,0,0,0
225,20252026,Regular,BOS,182,Hadley Hartmetz,RD,13.066666666666666,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0
225,20252026,Regular,BOS,246,Haley Winn,RD,23.816666666666666,0.298398,0.0,0.0,0,0,0,0,0,1,0,1,0,0,1,0,2,5,0,0,0,0,0,0,0
225,20252026,Regular,BOS,18,Sophie Shirley,RW,14.083333333333334,0.094262,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0
225,20252026,Regular,BOS,15,Alina Müller,C,15.283333333333333,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,10,5
225,20252026,Regular,BOS,97,Liz Schepers,C,13.616666666666667,0.094262,0.0,0.0,0,0,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,9,3
225,20252026,Regular,BOS,255,Riley Brengman,RD,21.9,0.051034,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0
225,20252026,Regular,BOS,17,Theresa Schafzahl,LW,13.8,0.254238,0.0,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0
225,20252026,Regular,BOS,259,Abby Newhook,RW,14.183333333333334,0.191898,0.0,0.0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0
225,20252026,Regular,BOS,1,Hannah Brandt,C,13.5,0.188524,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,13,5
225,20252026,Regular,BOS,212,Laura Kluge,LW,10.883333333333333,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,-1,0,2,0,0,0,0,0,0,0,0
225,20252026,Regular,BOS,243,Ella Huber,RW,14.266666666666667,0.349432,0.0,0.0,0,0,0,0,0,0,0,0,0,0,-1,0,1,6,0,0,0,0,0,0,0
225,20252026,Regular,BOS,183,Shay Maloney,RW,15.666666666666666,0.39953400000000006,0.0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,2,4,0,0,0,0,0,1,0
225,20252026,Regular,BOS,149,Jill Saulnier,LW,14.116666666666667,0.33382,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,1,1
225,20252026,Regular,BOS,16,Jamie Lee Rattray,LW,13.733333333333333,0.282786,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,1,0
225,20252026,Regular,BOS,232,Rylind MacKinnon,LD,7.6,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0
225,20252026,Regular,BOS,185,Daniela Pejšová,LD,12.283333333333333,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,-1,0,1,0,0,0,0,0,0,0,0
225,20252026,Regular,BOS,78,Susanna Tapani,C,18.983333333333334,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,8
225,20252026,Regular,BOS,6,Aerin Frankel,G,60.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
225,20252026,Regular,BOS,41,Abbey Levy,G,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
225,20252026,Regular,MIN,24,Lee Stecklein,LD,25.3,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
225,20252026,Regular,MIN,236,Kendall Cooper,LD,22.066666666666666,0.051034,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
225,20252026,Regular,MIN,167,Sidney Morin,RD,20.15,0.102068,0.0,0.0,0,0,0,0,0,0,0,0,0,0,-2,0,1,2,0,0,0,0,0,0,0
225,20252026,Regular,MIN,191,Katy Knoll,RW,12.483333333333333,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,2,1
225,20252026,Regular,MIN,102,Claire Butorac,RW,11.116666666666667,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
225,20252026,Regular,MIN,23,Kelly Pannek,C,17.916666666666668,0.282786,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,17,12
225,20252026,Regular,MIN,25,Grace Zumwinkle,RW,17.883333333333333,0.15310200000000002,0.0,0.0,0,0,0,0,0,0,0,0,0,0,-1,0,1,3,0,0,0,0,0,0,0
225,20252026,Regular,MIN,195,Dominique Petrie,C,14.7,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,-1,0,2,0,0,0,0,0,0,10,4
225,20252026,Regular,MIN,264,Brooke Becker,RD,13.233333333333333,0.145296,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
225,20252026,Regular,MIN,188,Mae Batherson,LD,14.45,0.051034,0.0,0.0,0,0,0,0,0,0,0,0,0,0,-2,0,0,1,0,0,0,0,0,0,0
225,20252026,Regular,MIN,90,Natalie Buchbinder,RD,19.333333333333332,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
225,20252026,Regular,MIN,269,Vanessa Upson,C,0.5666666666666667,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
225,20252026,Regular,MIN,20,Kendall Coyne Schofield,LW,17.483333333333334,0.188524,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
225,20252026,Regular,MIN,21,Taylor Heise,C,16.316666666666666,0.188524,0.0,0.0,0,0,0,0,0,0,0,0,0,0,-1,0,2,2,0,0,0,0,0,18,12
225,20252026,Regular,MIN,104,Denisa Křížová,LW,12.283333333333333,0.051034,0.0,0.0,0,0,0,0,0,0,0,0,0,0,-1,0,1,1,0,0,0,0,0,0,0
225,20252026,Regular,MIN,190,Klára Hymlárová,C,10.983333333333333,0.159976,0.0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,5,2
225,20252026,Regular,MIN,247,Abby Hustler,LW,18.366666666666667,0.051034,0.0,0.0,0,0,0,0,0,0,0,0,0,0,-1,0,1,1,0,0,0,0,0,0,0
225,20252026,Regular,MIN,189,Britta Curl-Salemme,RW,16.483333333333334,0.573378,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0
225,20252026,Regular,MIN,263,Peyton Anderson,LW,9.35,0.094262,0.0,0.0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
225,20252026,Regular,MIN,22,Nicole Hensley,G,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
225,20252026,Regular,MIN,123,Maddie Rooney,G,60.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
226,20252026,Regular,VAN,310,Madison Samoskevich,LD,18.166666666666668,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
226,20252026,Regular,VAN,209,Izzy Daniel,RW,8.8,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
226,20252026,Regular,VAN,301,Katie Chan,LW,14.316666666666666,0.262044,0.0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0
226,20252026,Regular,VAN,180,Sydney Bard,RD,22.05,0.102068,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,0,0,0,0,0,0,0
226,20252026,Regular,VAN,198,Jenn Gardiner,LW,17.983333333333334,0.34850000000000003,0.0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,1,3,0,0,0,0,0,0,0
226,20252026,Regular,VAN,161,Tereza Vanišová,LW,17.283333333333335,0.239558,0.0,0.0,0,0,0,0,0,0,0,0,0,0,-1,0,0,3,0,0,0,0,0,1,1
226,20252026,Regular,VAN,227,Gabby Rosenthal,C,17.766666666666666,0.051034,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,0,0,0,0,17,14
226,20252026,Regular,VAN,11,Sophie Jaques,RD,18.1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
226,20252026,Regular,VAN,50,Ashton Bell,RD,18.966666666666665,0.094262,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
226,20252026,Regular,VAN,114,Abby Boreen,RW,19.033333333333335,0.6598339999999999,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,1,7,0,0,0,0,0,3,2
226,20252026,Regular,VAN,129,Mellissa Channell-Watkins,LD,17.033333333333335,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
226,20252026,Regular,VAN,118,Emma Greco,D,1.5,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
226,20252026,Regular,VAN,192,Brooke McQuigge,LW,9.083333333333334,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,1,1
226,20252026,Regular,VAN,252,Michelle Karvinen,RW,16.483333333333334,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,-1,0,2,0,0,0,0,0,0,0,0
226,20252026,Regular,VAN,89,Hannah Miller,C,15.583333333333334,0.145296,0.0,0.0,0,0,0,0,1,0,0,0,0,0,1,0,2,2,0,0,0,0,0,7,3
226,20252026,Regular,VAN,169,Claire Thompson,LD,20.516666666666666,0.15310200000000002,0.0,0.0,0,0,0,0,0,1,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0
226,20252026,Regular,VAN,248,Anna Segedi,C,17.583333333333332,0.094262,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,14,8
226,20252026,Regular,VAN,306,Darcie Lappan,C,8.733333333333333,0.188524,0.0,0.0,0,0,0,0,0,0,0,0,0,0,-1,0,1,2,0,0,0,0,0,5,2
226,20252026,Regular,VAN,115,Michela Cava,RW,14.95,0.051034,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1
226,20252026,Regular,VAN,309,Kimberly Newell,G,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
226,20252026,Regular,VAN,64,Kristen Campbell,G,60.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
226,20252026,Regular,OTT,71,Jocelyne Larocque,LD,24.633333333333333,0.051034,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0
226,20252026,Regular,OTT,242,Rory Guilday,RD,18.883333333333333,0.094262,0.0,0.0,0,0,0,0,0,0,0,0,0,0,-1,0,1,1,0,0,0,0,0,0,0
226,20252026,Regular,OTT,219,Stephanie Markowski,LD,15.7,0.102068,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
226,20252026,Regular,OTT,289,Kathryn Reilly,RD,8.75,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
226,20252026,Regular,OTT,101,Alexa Vasko,C,13.183333333333334,0.051034,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,9,5
226,20252026,Regular,OTT,38,Brooke Hobson,LD,19.233333333333334,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,-1,0,2,0,0,0,0,0,0,0,0
226,20252026,Regular,OTT,88,Kateřina Mrázová,C,19.65,0.094262,0.0,0.0,0,0,0,0,0,0,0,0,0,0,-1,0,2,1,0,0,0,0,0,15,5
226,20252026,Regular,OTT,220,Mannon McMahon,C,10.766666666666667,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,1,0,2,0,0,0,0,0,0,11,4
226,20252026,Regular,OTT,58,Brianne Jenner,C,17.4,0.38485400000000003,0.0,0.0,0,0,0,0,0,0,0,0,0,0,-1,0,2,5,0,0,0,0,0,13,2
226,20252026,Regular,OTT,217,Taylor House,LW,10.45,0.051034,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
226,20252026,Regular,OTT,241,Sarah Wozniewicz,RW,12.7,0.19633,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
226,20252026,Regular,OTT,53,Emily Clark,LW,19.383333333333333,0.53015,0.0,0.0,0,0,0,0,0,0,0,0,0,0,-1,0,1,7,0,0,0,0,0,1,1
226,20252026,Regular,OTT,286,Peyton Hemp,RW,12.233333333333333,0.102068,0.0,0.0,0,0,0,0,1,0,0,0,0,0,1,0,2,2,0,0,0,0,0,0,0
226,20252026,Regular,OTT,72,Rebecca Leslie,RW,18.333333333333332,0.290592,0.0,0.0,0,0,0,0,0,0,0,0,0,0,-1,0,1,4,0,0,0,0,0,0,0
226,20252026,Regular,OTT,108,Samantha Isbell,RD,8.033333333333333,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0
226,20252026,Regular,OTT,240,Fanuza Kadirova,RW,17.75,0.33382,0.0,0.0,0,0,0,0,0,0,0,0,0,0,-1,0,3,4,0,0,0,0,0,0,0
226,20252026,Regular,OTT,223,Ronja Savolainen,RD,21.933333333333334,0.051034,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0
226,20252026,Regular,OTT,221,Anna Meixner,LW,15.166666666666666,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,-1,0,1,0,0,0,0,0,0,0,0
226,20252026,Regular,OTT,239,Anna Shokhina,LW,12.766666666666667,0.159976,0.0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
226,20252026,Regular,OTT,238,Sanni Ahola,G,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
226,20252026,Regular,OTT,222,Gwyneth Philips,G,58.55,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
227,20252026,Regular,TOR,68,Kali Flanagan,RD,24.766666666666666,0.30620400000000003,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0
227,20252026,Regular,TOR,116,Clair DeGeorge,C,1.3833333333333333,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
227,20252026,Regular,TOR,63,Daryl Watts,LW,16.783333333333335,0.522344,0.0,0.0,0,0,0,0,0,0,0,0,0,0,-1,0,0,6,0,0,0,0,0,0,0
227,20252026,Regular,TOR,317,Kiara Zanon,LW,14.566666666666666,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
227,20252026,Regular,TOR,74,Allie Munroe,LD,22.983333333333334,0.051034,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0
227,20252026,Regular,TOR,67,Renata Fast,RD,24.883333333333333,0.094262,0.0,0.0,0,0,0,0,0,0,0,0,0,0,-1,2,1,1,0,0,0,0,0,0,0
227,20252026,Regular,TOR,56,Savannah Harmon,LD,21.1,0.19633,0.0,0.0,0,0,0,0,0,0,0,0,0,0,-1,0,0,3,0,0,0,0,0,0,0
227,20252026,Regular,TOR,44,Ella Shelton,LD,22.116666666666667,0.239558,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0
227,20252026,Regular,TOR,65,Jesse Compher,RW,18.916666666666668,0.19633,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,0
227,20252026,Regular,TOR,313,Sara Hjalmarsson,LW,10.566666666666666,0.145296,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0
227,20252026,Regular,TOR,244,Emma Gentry,C,10.316666666666666,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,13,6
227,20252026,Regular,TOR,66,Maggie Connors,LW,12.466666666666667,0.051034,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
227,20252026,Regular,TOR,100,Natalie Spooner,RW,14.8,0.19633,0.0,0.0,0,0,0,0,0,0,0,0,0,0,-1,0,0,3,0,0,0,0,0,5,2
227,20252026,Regular,TOR,316,Clara Van Wieren,C,13.083333333333334,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,3
